Token,IOB2
Aid,I-ENCHANTMENT
Sigarda,B-ENCHANTMENT
's,I-ENCHANTMENT
Aid,I-ENCHANTMENT
only,O
gets,O
better,O
in,O
a,O
world,O
with,O
equipment,O
that,O
cost,O
a,O
lot,O
to,O
equip,O
",",O
like,O
Blackblade,B-ARTIFACT
Reforged,I-ARTIFACT
",",O
Commander,B-ARTIFACT
's,I-ARTIFACT
Plate,I-ARTIFACT
",",O
and,O
Colossus,B-ARTIFACT
Hammer,I-ARTIFACT
.,O

Giving,O
flash,O
to,O
aura,O
and,O
equip,O
cards,O
is,O
also,O
very,O
strong,O
",",O
allowing,O
you,O
to,O
combo,O
at,O
instant,O
speed,O
.,O
#,O
25,O
.,O

Rest,B-ENCHANTMENT
in,I-ENCHANTMENT
Peace,I-ENCHANTMENT
Rest,B-ENCHANTMENT
in,I-ENCHANTMENT
Peace,I-ENCHANTMENT
is,O
the,O
ultimate,O
sideboard,O
card,O
for,O
preventing,O
graveyard,O
decks,O
from,O
prospering,O
.,O

With,O
this,O
card,O
around,O
",",O
the,O
graveyard,O
doesn,O
’,O
t,O
exist,O
anymore,O
",",O
and,O
if,O
you,O
care,O
about,O
cards,O
that,O
are,O
exiled,O
",",O
it,O
’,O
s,O
even,O
better,O
.,O
#,O
24,O
.,O

Rancor,B-ENCHANTMENT
Slap,O
a,O
Rancor,B-ENCHANTMENT
onto,O
any,O
creature,O
to,O
produce,O
a,O
sizable,O
threat,O
.,O

What,O
’,O
s,O
more,O
",",O
if,O
the,O
creature,O
is,O
killed,O
or,O
exiled,O
",",O
Rancor,B-ENCHANTMENT
returns,O
to,O
your,O
hand,O
so,O
you,O
can,O
do,O
that,O
once,O
more,O
.,O

Perfect,O
for,O
turning,O
your,O
big,O
creatures,O
without,O
evasion,O
into,O
damage-dealing,O
machines,O
.,O
#,O
23,O
.,O

Pernicious,B-ENCHANTMENT
Deed,I-ENCHANTMENT
Pernicious,B-ENCHANTMENT
Deed,I-ENCHANTMENT
is,O
a,O
classic,O
sweeper,O
in,O
",",O
and,O
it,O
does,O
so,O
much,O
for,O
3,O
mana,O
and,O
a,O
later,O
investment,O
.,O

Just,O
having,O
the,O
threat,O
of,O
the,O
Deed,O
on,O
the,O
field,O
means,O
that,O
players,O
won,O
’,O
t,O
overcommit,O
",",O
slowing,O
games,O
down,O
.,O

This,O
card,O
is,O
also,O
a,O
token,O
exterminator,O
(,O
think,O
Clue,O
tokens,O
",",O
Treasure,O
s,O
",",O
1-Jan,O
Soldiers,O
),O
",",O
wiping,O
down,O
tokens,O
in,O
the,O
same,O
turn,O
it,O
enters,O
.,O
#,O
22,O
.,O

Rhythm,B-ENCHANTMENT
of,I-ENCHANTMENT
the,I-ENCHANTMENT
Wild,I-ENCHANTMENT
Rhythm,B-ENCHANTMENT
of,I-ENCHANTMENT
the,I-ENCHANTMENT
Wild,I-ENCHANTMENT
is,O
almost,O
a,O
strictly,O
better,O
card,O
than,O
Fires,B-ENCHANTMENT
of,I-ENCHANTMENT
Yavimaya,I-ENCHANTMENT
",",O
a,O
Gruul,O
enchantment,O
that,O
defined,O
a,O
Standard,O
format,O
.,O

Giving,O
haste,O
to,O
all,O
your,O
creatures,O
is,O
one,O
of,O
the,O
things,O
red,O
does,O
best,O
",",O
and,O
many,O
creatures,O
that,O
need,O
to,O
attack,O
or,O
deal,O
damage,O
get,O
exponentially,O
better,O
.,O

Plus,O
",",O
it,O
’,O
s,O
got,O
synergies,O
with,O
1,O
counter,O
decks,O
",",O
making,O
this,O
a,O
staple,O
in,O
Gruul,O
(,O
),O
decks,O
.,O
#,O
21,O
.,O

Utopia,B-ENCHANTMENT
Sprawl,I-ENCHANTMENT
Utopia,B-ENCHANTMENT
Sprawl,I-ENCHANTMENT
is,O
ramp,O
and,O
fixing,O
",",O
and,O
one,O
of,O
the,O
best,O
sequences,O
is,O
to,O
play,O
Arbor,O
Elf,O
",",O
then,O
enchant,O
a,O
Forest,B-LAND
with,O
this,O
card,O
.,O

Suddenly,O
",",O
you,O
can,O
generate,O
huge,O
amounts,O
of,O
mana,O
in,O
various,O
colors,O
in,O
the,O
early,O
game,O
.,O
#,O
20,O
.,O

Garruk,B-ENCHANTMENT
's,I-ENCHANTMENT
Uprising,I-ENCHANTMENT
Garruk,B-ENCHANTMENT
's,I-ENCHANTMENT
Uprising,I-ENCHANTMENT
sees,O
play,O
in,O
many,O
Magic,O
formats,O
",",O
and,O
it,O
’,O
s,O
a,O
strong,O
green,O
card,O
draw,O
engine,O
.,O

Getting,O
to,O
draw,O
a,O
card,O
whenever,O
a,O
4+,O
power,O
creature,O
enters,O
is,O
great,O
",",O
and,O
in,O
many,O
EDH,O
decks,O
",",O
you,O
’,O
ll,O
get,O
this,O
benefit,O
just,O
by,O
playing,O
your,O
commander,O
.,O

In,O
Pioneer,O
",",O
this,O
card,O
is,O
played,O
alongside,O
Outcaster,B-CREATURE
Trailblazer,I-CREATURE
and,O
Polukranos,B-CREATURE
Reborn,I-CREATURE
.,O
#,O
19,O
.,O

All,B-ENCHANTMENT
That,I-ENCHANTMENT
Glitters,I-ENCHANTMENT
All,B-ENCHANTMENT
That,I-ENCHANTMENT
Glitters,I-ENCHANTMENT
is,O
a,O
massive,O
bomb,O
with,O
Voltron,O
commanders,O
or,O
in,O
affinity,O
decks,O
",",O
being,O
a,O
mashup,O
of,O
cards,O
like,O
Cranial,B-ARTIFACT
Plating,I-ARTIFACT
and,O
Ethereal,B-ENCHANTMENT
Armor,I-ENCHANTMENT
.,O

It,O
’,O
s,O
been,O
recently,O
banned,O
in,O
Pauper,O
for,O
a,O
reason,O
",",O
and,O
aura-based,O
EDH,O
decks,O
certainly,O
include,O
this,O
.,O
#,O
18,O
.,O

Sneak,B-ENCHANTMENT
Attack,I-ENCHANTMENT
Sneak,B-ENCHANTMENT
Attack,I-ENCHANTMENT
remains,O
one,O
of,O
the,O
premium,O
ways,O
to,O
cheat,O
big,O
creatures,O
into,O
play,O
",",O
seeing,O
play,O
in,O
decks,O
like,O
Sneak,O
and,O
Show,O
",",O
or,O
in,O
big,O
red,O
decks,O
.,O

There,O
’,O
s,O
even,O
redundancy,O
if,O
you,O
use,O
Purphoros,B-CREATURE
",",I-CREATURE
Bronze-Blooded,I-CREATURE
as,O
your,O
red,O
commander,O
.,O
#,O
17,O
.,O

Control,B-ENCHANTMENT
Magic,I-ENCHANTMENT
Control,B-ENCHANTMENT
Magic,I-ENCHANTMENT
is,O
just,O
a,O
better,O
Mind,B-ENCHANTMENT
Control,I-ENCHANTMENT
or,O
a,O
better…,O
just,O
the,O
best,O
version,O
of,O
this,O
effect,O
.,O

I,O
mean,O
look,O
at,O
more,O
recent,O
examples,O
like,O
the,O
6-mana,O
Duskmourn,B-ENCHANTMENT
's,I-ENCHANTMENT
Domination,I-ENCHANTMENT
.,O

Or,O
Kitnap,B-ENCHANTMENT
",",O
in,O
which,O
you,O
need,O
to,O
gift,O
your,O
opponent,O
a,O
card,O
for,O
it,O
to,O
work,O
like,O
Control,B-ENCHANTMENT
Magic,I-ENCHANTMENT
.,O
#,O
16,O
.,O

Jeskai,B-ENCHANTMENT
Ascendancy,I-ENCHANTMENT
Jeskai,B-ENCHANTMENT
Ascendancy,I-ENCHANTMENT
took,O
the,O
world,O
by,O
storm,O
by,O
offering,O
huge,O
combo,O
potential,O
.,O

Play,O
some,O
cheap,O
spells,O
",",O
tap,O
your,O
creatures,O
to,O
obtain,O
benefits,O
like,O
generating,O
mana,O
",",O
untap,O
them,O
",",O
loot,O
",",O
and,O
repeat,O
.,O

Not,O
only,O
are,O
you,O
getting,O
more,O
from,O
tapping,O
your,O
creatures,O
",",O
but,O
you,O
’,O
re,O
building,O
a,O
huge,O
army,O
and,O
a,O
huge,O
graveyard,O
at,O
the,O
same,O
time,O
with,O
this,O
Jeskai,O
staple,O
(,O
),O
",",O
which,O
can,O
be,O
exploited,O
by,O
delve,O
spells,O
.,O

Add,O
in,O
a,O
creature,O
that,O
already,O
has,O
prowess,O
or,O
that,O
benefits,O
from,O
card,O
draw,O
and,O
you,O
’,O
re,O
set,O
.,O
#,O
15,O
.,O

Smothering,B-ENCHANTMENT
Tithe,I-ENCHANTMENT
Smothering,B-ENCHANTMENT
Tithe,I-ENCHANTMENT
is,O
like,O
the,O
white,O
Rhystic,B-ENCHANTMENT
Study,I-ENCHANTMENT
",",O
a,O
card,O
that,O
generates,O
value,O
and,O
taxes,O
other,O
players,O
just,O
by,O
staying,O
on,O
the,O
battlefield,O
.,O

It,O
’,O
s,O
also,O
ramp,O
and,O
mana,O
fixing,O
in,O
white,O
",",O
something,O
that,O
the,O
color,O
doesn,O
’,O
t,O
have,O
much,O
access,O
to,O
.,O
#,O
14,O
.,O

Rhystic,B-ENCHANTMENT
Study,I-ENCHANTMENT
“,O
Do,O
you,O
pay,O
the,O
”,O
?,O

Rhystic,B-ENCHANTMENT
Study,I-ENCHANTMENT
is,O
in,O
almost,O
every,O
blue,O
EDH,O
deck,O
",",O
casual,O
or,O
competitive,O
",",O
if,O
you,O
have,O
the,O
means,O
to,O
put,O
it,O
into,O
your,O
deck,O
.,O

Basically,O
",",O
having,O
this,O
blue,O
enchantment,O
in,O
play,O
means,O
that,O
every,O
spell,O
opponents,O
cast,O
costs,O
1,O
more,O
",",O
else,O
you,O
’,O
ll,O
draw,O
a,O
card,O
",",O
and,O
that,O
gets,O
exponentially,O
better,O
if,O
you,O
’,O
re,O
playing,O
against,O
three,O
people,O
.,O

It,O
also,O
increases,O
your,O
chance,O
of,O
drawing,O
free,O
cards,O
to,O
interact,O
with,O
like,O
Force,B-INSTANT
of,I-INSTANT
Negation,I-INSTANT
or,O
Fierce,B-INSTANT
Guardianship,I-INSTANT
.,O

Even,O
if,O
they,O
have,O
a,O
combo,O
",",O
they,O
’,O
ll,O
think,O
twice,O
before,O
firing,O
it,O
off,O
.,O
#,O
13,O
.,O

Animate,B-ENCHANTMENT
Dead,I-ENCHANTMENT
Cards,O
in,O
MTG,O
nowadays,O
require,O
you,O
to,O
pay,O
4,O
or,O
5,O
mana,O
to,O
Reanimate,B-SORCERY
something,O
",",O
so,O
you,O
can,O
see,O
why,O
Animate,B-ENCHANTMENT
Dead,I-ENCHANTMENT
is,O
busted,O
at,O
2,O
mana,O
.,O

Good,O
starts,O
from,O
reanimator,O
decks,O
usually,O
have,O
a,O
loot,O
",",O
discard,O
",",O
or,O
entomb,O
effect,O
on,O
turn,O
1,O
",",O
followed,O
by,O
this,O
black,O
enchantment,O
.,O
#,O
12,O
.,O

Sylvan,B-ENCHANTMENT
Library,I-ENCHANTMENT
Nowadays,O
green,O
gets,O
a,O
lot,O
of,O
card,O
advantage,O
",",O
usually,O
tied,O
to,O
their,O
creatures,O
.,O

But,O
it,O
wasn,O
’,O
t,O
always,O
like,O
this,O
.,O

In,O
Sylvan,B-ENCHANTMENT
Library,I-ENCHANTMENT
’,O
s,O
time,O
",",O
for,O
just,O
2,O
mana,O
",",O
you,O
could,O
get,O
card,O
selection,O
and,O
advantage,O
every,O
turn,O
",",O
even,O
if,O
you,O
had,O
to,O
pay,O
some,O
life,O
.,O

It,O
’,O
s,O
very,O
strong,O
with,O
cards,O
that,O
manipulate,O
the,O
top,O
of,O
your,O
library,O
like,O
Sensei,B-ARTIFACT
's,I-ARTIFACT
Divining,I-ARTIFACT
Top,I-ARTIFACT
",",O
or,O
with,O
scrying,O
and,O
surveil,O
.,O
#,O
11,O
.,O

Land,B-ENCHANTMENT
Tax,I-ENCHANTMENT
Land,B-ENCHANTMENT
Tax,I-ENCHANTMENT
is,O
a,O
very,O
clever,O
way,O
for,O
white,O
to,O
search,O
lands,O
from,O
the,O
deck,O
.,O

You,O
’,O
ll,O
just,O
pay,O
a,O
mana,O
for,O
this,O
",",O
and,O
when,O
your,O
clever,O
green,O
adversary,O
ramps,O
lands,O
into,O
play,O
",",O
you,O
get,O
some,O
basic,O
lands,O
from,O
your,O
deck,O
to,O
make,O
a,O
difference,O
.,O

Besides,O
fixing,O
",",O
these,O
excess,O
lands,O
can,O
be,O
used,O
to,O
discard,O
and,O
obtain,O
benefits,O
",",O
like,O
paying,O
ward,O
costs,O
or,O
just,O
filling,O
your,O
graveyard,O
.,O
#,O
10,O
.,O

The,B-ENCHANTMENT
Meathook,I-ENCHANTMENT
Massacre,I-ENCHANTMENT
Part,O
sweeper,O
",",O
part,O
aristocrats,O
payoff,O
",",O
The,B-ENCHANTMENT
Meathook,I-ENCHANTMENT
Massacre,I-ENCHANTMENT
is,O
a,O
very,O
strong,O
and,O
flexible,O
black,O
card,O
.,O

Gaining,O
life,O
when,O
your,O
opponents,O
’,O
creatures,O
die,O
is,O
a,O
needed,O
benefit,O
when,O
you,O
’,O
re,O
playing,O
against,O
red,O
aggro,O
or,O
Pioneer,O
convoke,O
",",O
and,O
if,O
you,O
’,O
re,O
sacrificing,O
your,O
creatures,O
for,O
value,O
",",O
that,O
’,O
ll,O
hurt,O
other,O
players,O
.,O
#,O
9,O
.,O

Parallel,B-ENCHANTMENT
Lives,I-ENCHANTMENT
Parallel,B-ENCHANTMENT
Lives,I-ENCHANTMENT
gets,O
moved,O
a,O
notch,O
down,O
from,O
Anointed,B-ENCHANTMENT
Procession,I-ENCHANTMENT
in,O
the,O
ranks,O
simply,O
because,O
there,O
’,O
s,O
way,O
more,O
token,O
generation,O
in,O
white,O
decks,O
these,O
days,O
.,O

Still,O
",",O
you,O
’,O
d,O
play,O
both,O
cards,O
in,O
tokens,O
decks,O
",",O
as,O
doubling,O
each,O
token,O
you,O
create,O
is,O
very,O
powerful,O
.,O
#,O
8,O
.,O

Anointed,B-ENCHANTMENT
Procession,I-ENCHANTMENT
It,O
seems,O
that,O
every,O
white,O
strategy,O
in,O
EDH,O
revolves,O
around,O
tokens,O
these,O
days,O
",",O
so,O
what,O
’,O
s,O
better,O
than,O
doubling,O
those,O
tokens,O
?,O

Anointed,B-ENCHANTMENT
Procession,I-ENCHANTMENT
does,O
exactly,O
that,O
.,O

Then,O
you,O
have,O
commanders,O
that,O
get,O
better,O
the,O
more,O
creatures,O
you,O
have,O
in,O
play,O
",",O
or,O
commanders,O
that,O
easily,O
churn,O
out,O
tokens,O
",",O
so,O
you,O
get,O
double,O
the,O
effective,O
folk,O
produced,O
.,O
#,O
7,O
.,O

Phyrexian,B-ENCHANTMENT
Arena,I-ENCHANTMENT
Phyrexian,B-ENCHANTMENT
Arena,I-ENCHANTMENT
lets,O
you,O
draw,O
two,O
cards,O
a,O
turn,O
by,O
paying,O
1,O
life,O
",",O
and,O
it,O
’,O
s,O
excellent,O
against,O
midrange,O
and,O
control,O
battles,O
.,O

It,O
’,O
s,O
even,O
legal,O
in,O
Standard,O
for,O
a,O
while,O
",",O
where,O
it,O
sees,O
play,O
.,O

It,O
’,O
s,O
one,O
of,O
EDH,O
’,O
s,O
black,O
staples,O
too,O
",",O
in,O
a,O
format,O
where,O
fast,O
creature,O
aggro,O
isn,O
’,O
t,O
dominant,O
.,O
#,O
6,O
.,O

Hardened,B-ENCHANTMENT
Scales,I-ENCHANTMENT
If,O
white,O
likes,O
to,O
double,O
tokens,O
",",O
green,O
surely,O
likes,O
to,O
put,O
more,O
1,O
counters,O
on,O
creatures,O
.,O

Hardened,B-ENCHANTMENT
Scales,I-ENCHANTMENT
is,O
cheap,O
enough,O
to,O
see,O
play,O
in,O
60-card,O
decks,O
in,O
Modern,O
and,O
Pioneer,O
.,O

If,O
you,O
’,O
re,O
playing,O
green,O
in,O
EDH,O
and,O
your,O
commander,O
has,O
anything,O
to,O
do,O
with,O
1,O
counters,O
",",O
include,O
this,O
card,O
in,O
your,O
deck,O
",",O
it,O
’,O
s,O
that,O
simple,O
.,O
#,O
5,O
.,O

Blood,B-ENCHANTMENT
Moon,I-ENCHANTMENT
Turn,O
1,O
mana,O
dork,O
",",O
turn,O
2,O
Blood,B-ENCHANTMENT
Moon,I-ENCHANTMENT
often,O
shuts,O
down,O
entire,O
decks,O
",",O
and,O
from,O
there,O
you,O
can,O
develop,O
your,O
gameplan,O
.,O

Decks,O
that,O
rely,O
on,O
special,O
lands,O
like,O
Eldrazi,O
or,O
Tron,O
suddenly,O
won,O
’,O
t,O
have,O
a,O
good,O
time,O
",",O
and,O
the,O
same,O
can,O
be,O
said,O
for,O
4-May,O
color,O
decks,O
.,O

Blood,B-ENCHANTMENT
Moon,I-ENCHANTMENT
is,O
the,O
fun,O
police,O
in,O
many,O
formats,O
",",O
although,O
in,O
EDH,O
",",O
mana,O
rocks,O
and,O
Treasure,O
tokens,O
get,O
around,O
the,O
restrictions,O
.,O
#,O
4,O
.,O

Necropotence,B-ENCHANTMENT
Necropotence,B-ENCHANTMENT
is,O
one,O
of,O
the,O
most,O
busted,O
enchantments,O
in,O
MTG,O
",",O
seeing,O
play,O
wherever,O
it,O
’,O
s,O
still,O
legal,O
(,O
and,O
that,O
says,O
something,O
about,O
the,O
card,O
’,O
s,O
power,O
),O
.,O

Getting,O
to,O
trade,O
life,O
for,O
cards,O
at,O
will,O
is,O
an,O
excellent,O
way,O
to,O
combo,O
and,O
win,O
",",O
no,O
matter,O
if,O
you,O
’,O
re,O
in,O
Cube,O
",",O
Vintage,O
",",O
or,O
Timeless,O
.,O
#,O
3,O
.,O

Doubling,B-ENCHANTMENT
Season,I-ENCHANTMENT
Doubling,B-ENCHANTMENT
Season,I-ENCHANTMENT
is,O
a,O
turn,O
too,O
slow,O
for,O
60-card,O
Constructed,O
decks,O
",",O
but,O
the,O
perfect,O
speed,O
for,O
EDH,O
",",O
where,O
it,O
's,O
an,O
absolute,O
green,O
staple,O
.,O

Getting,O
to,O
double,O
everything,O
",",O
from,O
counters,O
to,O
tokens,O
",",O
and,O
even,O
loyalty,O
counters,O
from,O
planeswalkers,O
is,O
huge,O
",",O
as,O
many,O
planeswalkers,O
get,O
to,O
ultimate,O
right,O
away,O
after,O
entering,O
.,O
#,O
2,O
.,O

Underworld,B-ENCHANTMENT
Breach,I-ENCHANTMENT
Underworld,B-ENCHANTMENT
Breach,I-ENCHANTMENT
is,O
present,O
in,O
many,O
game-winning,O
loops,O
across,O
many,O
formats,O
",",O
including,O
Cube,O
",",O
Legacy,O
",",O
and,O
cEDH,O
.,O

Having,O
ways,O
to,O
feed,O
your,O
graveyard,O
is,O
key,O
",",O
but,O
once,O
you,O
start,O
chaining,O
cards,O
like,O
Lion,B-ARTIFACT
's,I-ARTIFACT
Eye,I-ARTIFACT
Diamond,I-ARTIFACT
and,O
tutors,O
from,O
your,O
graveyard,O
",",O
you,O
can,O
tutor,O
your,O
win,O
condition,O
and,O
win,O
from,O
there,O
.,O

It,O
works,O
very,O
well,O
with,O
Thassa,B-CREATURE
's,I-CREATURE
Oracle,I-CREATURE
and,O
Tainted,B-INSTANT
Pact,I-INSTANT
since,O
your,O
whole,O
library,O
is,O
in,O
your,O
graveyard,O
in,O
the,O
first,O
place,O
.,O
#,O
1,O
.,O

Urza,B-ENCHANTMENT
's,I-ENCHANTMENT
Saga,I-ENCHANTMENT
Urza,B-ENCHANTMENT
's,I-ENCHANTMENT
Saga,I-ENCHANTMENT
is,O
one,O
of,O
the,O
few,O
enchantment,O
lands,O
available,O
",",O
and,O
an,O
easy,O
card,O
to,O
include,O
in,O
artifact,O
or,O
enchantment,O
decks,O
",",O
seeing,O
play,O
in,O
every,O
format,O
it,O
’,O
s,O
legal,O
in,O
.,O

It,O
’,O
s,O
actually,O
a,O
0-mana,O
saga,O
that,O
behaves,O
as,O
a,O
land,O
by,O
generating,O
mana,O
.,O

It,O
’,O
s,O
a,O
very,O
versatile,O
card,O
that,O
’,O
s,O
good,O
early,O
and,O
late,O
",",O
and,O
you,O
can,O
get,O
a,O
creature,O
and,O
tutor,O
a,O
good,O
0-,O
or,O
1-mana,O
artifact,O
.,O

Best,O
Enchantment,O
Payoffs,O
Constellation,O
and,O
eerie,O
are,O
mechanics,O
that,O
trigger,O
whenever,O
you,O
cast,O
enchantments,O
.,O

That,O
’,O
s,O
effectively,O
“,O
enchantmentfall,O
",",O
”,O
and,O
while,O
some,O
of,O
these,O
draw,O
you,O
cards,O
",",O
you,O
can,O
get,O
other,O
benefits,O
like,O
life,O
",",O
tokens,O
",",O
and,O
the,O
like,O
.,O

Enchantress,O
cards,O
draw,O
you,O
a,O
card,O
whenever,O
you,O
play,O
any,O
enchantment,O
",",O
which,O
is,O
one,O
of,O
the,O
best,O
payoffs,O
for,O
the,O
card,O
type,O
.,O

Setessan,B-CREATURE
Champion,I-CREATURE
and,O
Sythis,B-CREATURE
",",I-CREATURE
Harvest,I-CREATURE
's,I-CREATURE
Hand,I-CREATURE
are,O
good,O
examples,O
.,O

Role,O
tokens,O
were,O
created,O
in,O
Wilds,O
of,O
Eldraine,O
and,O
are,O
a,O
special,O
subset,O
of,O
aura,O
tokens,O
that,O
give,O
different,O
benefits,O
.,O

These,O
work,O
well,O
when,O
you,O
have,O
benefits,O
to,O
enchant,O
creatures,O
or,O
put,O
more,O
enchantments,O
on,O
the,O
battlefield,O
.,O

Many,O
cards,O
",",O
like,O
Narci,B-CREATURE
",",I-CREATURE
Fable,I-CREATURE
Singer,I-CREATURE
and,O
Tom,B-CREATURE
Bombadil,I-CREATURE
",",O
are,O
great,O
saga,O
commanders,O
and,O
let,O
you,O
build,O
your,O
deck,O
around,O
sagas,O
.,O

Proliferate,O
can,O
speed,O
up,O
the,O
benefits,O
you,O
get,O
from,O
sagas,O
",",O
too,O
.,O

Aura,O
cards,O
are,O
the,O
bread,O
and,O
butter,O
of,O
heroic,O
strategies,O
",",O
Voltron,O
strategies,O
",",O
or,O
bogles/,O
hexproof,O
strategies,O
.,O

Cards,O
like,O
Hero,B-CREATURE
of,I-CREATURE
Iroas,I-CREATURE
make,O
auras,O
cost,O
less,O
to,O
cast,O
",",O
while,O
payoffs,O
like,O
Sram,B-CREATURE
",",I-CREATURE
Senior,I-CREATURE
Edificer,I-CREATURE
give,O
you,O
cards,O
when,O
you,O
cast,O
auras,O
.,O

Stax,O
and,O
Prison,O
strategies,O
often,O
require,O
you,O
to,O
play,O
enchantments,O
that,O
slow,O
the,O
game,O
down,O
",",O
or,O
that,O
don,O
’,O
t,O
let,O
you,O
be,O
attacked,O
directly,O
.,O

Cards,O
like,O
Propaganda,B-ENCHANTMENT
",",O
Ghostly,B-ENCHANTMENT
Prison,I-ENCHANTMENT
",",O
or,O
High,B-ENCHANTMENT
Noon,I-ENCHANTMENT
are,O
good,O
examples,O
",",O
and,O
if,O
you,O
have,O
a,O
Sphere,B-ENCHANTMENT
of,I-ENCHANTMENT
Safety,I-ENCHANTMENT
to,O
protect,O
yourself,O
",",O
you,O
’,O
ll,O
need,O
many,O
of,O
these,O
.,O

Is,O
an,O
Enchantment,O
Considered,O
a,O
Permanent,O
Spell,O
?,O

Yep,O
!,O

Any,O
card,O
that,O
stays,O
on,O
the,O
battlefield,O
is,O
a,O
permanent,O
",",O
so,O
if,O
I,O
cast,O
an,O
enchantment,O
spell,O
",",O
I,O
’,O
m,O
casting,O
a,O
permanent,O
spell,O
.,O

Do,O
Enchantments,O
Stay,O
on,O
the,O
Field,O
in,O
Magic,O
?,O

They,O
do,O
.,O

Be,O
it,O
enchanting,O
another,O
permanent,O
or,O
by,O
itself,O
",",O
they,O
’,O
ll,O
stay,O
on,O
the,O
field,O
until,O
they,O
leave,O
the,O
battlefield,O
",",O
or,O
for,O
auras,O
",",O
when,O
the,O
permanent,O
they,O
’,O
re,O
enchanting,O
leaves,O
.,O

Wrap,O
Up,O
Underworld,B-ENCHANTMENT
Breach,I-ENCHANTMENT
Illustration,O
by,O
Lie,O
Setiawan,O
Enchantments,O
are,O
very,O
powerful,O
cards,O
in,O
the,O
right,O
spot,O
",",O
and,O
MTG,O
keeps,O
printing,O
more,O
and,O
more,O
",",O
even,O
in,O
different,O
versions,O
like,O
sagas,O
and,O
rooms,O
.,O

I,O
narrowed,O
the,O
list,O
down,O
from,O
more,O
than,O
"3,000",O
enchantments,O
to,O
around,O
60,O
must-knows,O
if,O
you,O
’,O
re,O
playing,O
formats,O
like,O
Legacy,O
or,O
EDH,O
",",O
and,O
you,O
should,O
include,O
these,O
in,O
your,O
decks,O
when,O
the,O
colors,O
allow,O
.,O

If,O
your,O
favorite,O
enchantment,O
didn,O
’,O
t,O
make,O
the,O
list,O
",",O
just,O
let,O
me,O
know,O
in,O
the,O
comments,O
section,O
below,O
or,O
over,O
in,O
the,O
Draftsim,O
Discord,O
.,O

Thanks,O
for,O
reading,O
guys,O
",",O
and,O
may,O
you,O
all,O
have,O
an,O
enchanted,O
week,O
!,O

Pedro,O
Furtado,O
(,O
djorso,O
),O
Related,O
Posts,O
The,O
16,O
Best,O
Starter,O
Decks,O
Ranked,O
and,O
How,O
to,O
Upgrade,O
Them,O
Infinite,O
Combos,O
in,O
MTG,O
:,O
40,O
Awesome,O
Combos,O
to,O
Try,O
The,O
70,O
Best,O
Mana,O
Rocks,O
in,O
Magic,O
Ranked,O
