Token,IOB2
.,O
Black,O
players,O
also,O
found,O
that,O
the,O
Stronghold,O
kept,O
them,O
from,O
being,O
decked,O
in,O
the,O
long,O
game,O
",",O
since,O
they,O
could,O
constantly,O
refresh,O
the,O
top,O
of,O
their,O
deck,O
with,O
creatures,O
from,O
their,O
graveyard,O
.,O
Best,O
when,O
used,O
with,O
Thrull,B-CREATURE
Surgeon,I-CREATURE
or,O
other,O
sacrificing,O
baddies,O
.,O
22,O
.,O
Cabal,B-LAND
Coffers,I-LAND
A,O
staple,O
in,O
Standard,O
for,O
over,O
a,O
year,O
now,O
",",O
Cabal,B-LAND
Coffers,I-LAND
just,O
grows,O
more,O
and,O
more,O
powerful,O
as,O
the,O
game,O
wears,O
on,O
.,O
While,O
you,O
do,O
n't,O
see,O
a,O
return,O
on,O
your,O
investment,O
on,O
the,O
Coffers,O
until,O
turn,O
five,O
(,O
before,O
then,O
",",O
you,O
do,O
n't,O
get,O
extra,O
mana,O
from,O
the,O
Coffers,O
versus,O
playing,O
only,O
swamps,O
),O
",",O
the,O
TRUE,O
power,O
of,O
the,O
Coffers,O
shines,O
late,O
in,O
the,O
game,O
",",O
when,O
you,O
'll,O
be,O
tapping,O
three,O
lands,O
(,O
two,O
swamps,O
plus,O
the,O
Coffers,O
),O
to,O
produce,O
9+,O
mana,O
!,O
21,O
.,O
Dust,B-LAND
Bowl,I-LAND
Lands,O
which,O
destroy,O
lands,O
are,O
traitors,O
which,O
must,O
be,O
dealt,O
with,O
seriously,O
.,O
Dust,B-LAND
Bowl,I-LAND
allows,O
any,O
of,O
your,O
lands,O
to,O
take,O
one,O
for,O
the,O
team,O
to,O
destroy,O
an,O
enemy,O
nonbasic,O
.,O
While,O
it,O
's,O
slower,O
than,O
some,O
other,O
land-killing,O
lands,O
",",O
it,O
gives,O
the,O
late-game,O
player,O
a,O
more,O
versatile,O
way,O
to,O
destroy,O
multiple,O
lands,O
over,O
the,O
course,O
of,O
several,O
turns,O
.,O
20,O
.,O
The,B-LAND
Tabernacle,I-LAND
at,I-LAND
Pendrell,I-LAND
Vale,I-LAND
When,O
played,O
with,O
Winter,B-ARTIFACT
Orb,I-ARTIFACT
",",O
The,B-LAND
Tabernacle,I-LAND
of,I-LAND
Pendrell,I-LAND
Vale,I-LAND
might,O
as,O
well,O
be,O
a,O
Wrath,B-SORCERY
of,I-SORCERY
God,I-SORCERY
which,O
hits,O
every,O
turn,O
.,O
However,O
",",O
only,O
evil,O
",",O
evil,O
Magic,O
editors,O
would,O
ever,O
play,O
that,O
combo,O
.,O
And,O
he,O
got,O
it,O
in,O
a,O
draft,O
to,O
boot,O
!,O
Who,O
does,O
that,O
?,O
Who,O
gets,O
constructed-quality,O
combos,O
in,O
draft,O
?,O
WHO,O
DECKS,O
HIS,O
WRITER,O
BY,O
COMBINING,O
THE,B-LAND
TABERNACLE,I-LAND
AT,I-LAND
PENDRELL,I-LAND
VALE,I-LAND
WITH,O
WINTER,B-ARTIFACT
ORB,I-ARTIFACT
?,O
I,O
hate,O
you,O
",",O
Aaron,O
Forsythe,O
.,O
You,O
have,O
scarred,O
me,O
forever,O
.,O
19,O
.,O
Undiscovered,B-LAND
Paradise,I-LAND
Enterprising,O
Magic,O
players,O
have,O
always,O
found,O
ways,O
to,O
turn,O
drawbacks,O
into,O
advantages,O
.,O
A,O
land,O
which,O
returns,O
to,O
your,O
hand,O
after,O
each,O
use,O
might,O
seem,O
unusable,O
",",O
even,O
if,O
it,O
does,O
contribute,O
all,O
five,O
colors,O
of,O
mana,O
—,O
after,O
all,O
",",O
Gemstone,B-LAND
Mine,I-LAND
and,O
City,B-LAND
of,I-LAND
Brass,I-LAND
do,O
the,O
same,O
thing,O
without,O
staunching,O
your,O
mana,O
development,O
.,O
However,O
",",O
when,O
played,O
with,O
cards,O
like,O
Maro,B-CREATURE
",",O
Firestorm,B-INSTANT
",",O
and,O
the,O
above-mentioned,O
Winter,B-ARTIFACT
Orb,I-ARTIFACT
",",O
one,O
finally,O
sees,O
the,O
power,O
of,O
this,O
land,O
.,O
It,O
also,O
allows,O
you,O
to,O
get,O
a,O
land,O
off,O
the,O
board,O
if,O
you,O
smell,O
Armageddon,B-SORCERY
coming,O
from,O
a,O
turn,O
away,O
.,O
18,O
.,O
Treetop,B-LAND
Village,I-LAND
Blue,O
might,O
have,O
gotten,O
a,O
2-Jan,O
flying,O
man-land,O
out,O
of,O
Urza,O
's,O
Legacy,O
",",O
but,O
Treetop,B-LAND
Village,I-LAND
truly,O
puts,O
the,O
Hulk,O
into,O
“,O
Hulk,O
Smash,O
!,O
”,O
The,O
green,O
mage,O
gets,O
an,O
uncounterable,O
3-Mar,O
trampling,O
creature,O
as,O
soon,O
as,O
turn,O
three,O
.,O
Many,O
a,O
control,O
player,O
has,O
had,O
his,O
games,O
quickly,O
ended,O
by,O
this,O
behemoth,O
of,O
a,O
land,O
.,O
17,O
.,O
Rishadan,B-LAND
Port,I-LAND
Mana,O
denial,O
is,O
the,O
name,O
of,O
the,O
game,O
",",O
and,O
no,O
land,O
in,O
Magic,O
has,O
frustrated,O
as,O
many,O
people,O
as,O
Rishadan,B-LAND
Port,I-LAND
.,O
Capable,O
of,O
shutting,O
down,O
an,O
opponent,O
entirely,O
with,O
multiples,O
",",O
the,O
Port,O
has,O
been,O
best,O
used,O
to,O
deny,O
a,O
player,O
's,O
second,O
color,O
of,O
mana,O
",",O
to,O
deny,O
a,O
second,O
mana,O
of,O
a,O
first,O
color,O
for,O
an,O
important,O
spell,O
(,O
such,O
as,O
the,O
second,O
white,O
to,O
cast,O
Wrath,B-SORCERY
of,I-SORCERY
God,I-SORCERY
),O
",",O
to,O
deny,O
man-lands,O
from,O
attacking,O
",",O
and,O
to,O
repeatedly,O
tap,O
City,B-LAND
of,I-LAND
Brass,I-LAND
(,O
Ow,O
",",O
quit,O
it,O
.,O
Ow,O
",",O
quit,O
it.,O
),O
.,O
Best,O
of,O
all,O
",",O
it,O
's,O
colorless,O
so,O
everyone,O
and,O
their,O
mother,O
was,O
running,O
four,O
of,O
these,O
.,O
These,O
were,O
so,O
harmful,O
to,O
the,O
Masques,O
Block,O
Constructed,O
environment,O
(,O
which,O
did,O
n't,O
feature,O
nearly,O
enough,O
mana,O
fixing,O
cards,O
),O
that,O
it,O
was,O
quickly,O
banned,O
.,O
16,O
.,O
Gaea,B-LAND
's,I-LAND
Cradle,I-LAND
Green,O
is,O
known,O
for,O
playing,O
a,O
fast-mana,O
game,O
and,O
no,O
card,O
of,O
that,O
color,O
says,O
fast,O
mana,O
as,O
much,O
as,O
Gaea,B-LAND
's,I-LAND
Cradle,I-LAND
.,O
The,O
best,O
friend,O
of,O
Deranged,B-CREATURE
Hermit,I-CREATURE
",",O
the,O
Cradle,O
gives,O
green,O
the,O
potential,O
to,O
zoom,O
ahead,O
to,O
ridiculous,O
mana,O
counts,O
as,O
quickly,O
as,O
the,O
second,O
turn,O
—,O
try,O
playing,O
turn,O
one,O
Forest,B-LAND
",",O
Llanowar,B-CREATURE
Elves,I-CREATURE
",",O
then,O
play,O
turn-two,O
double,O
creature,O
(,O
from,O
the,O
Elves,O
+,O
Forest,B-LAND
),O
",",O
Gaea,B-LAND
's,I-LAND
Cradle,I-LAND
",",O
tap,O
Cradle,O
for,O
three,O
",",O
Silt,B-CREATURE
Crawler,I-CREATURE
.,O
Next,O
turn,O
bust,O
out,O
Deranged,B-CREATURE
Hermit,I-CREATURE
.,O
The,O
turn,O
after,O
that,O
",",O
pay,O
the,O
upkeep,O
on,O
the,O
Hermit,O
",",O
activate,O
your,O
Treetop,B-LAND
Village,I-LAND
",",O
and,O
have,O
mana,O
spare,O
to,O
burn,O
on,O
(,O
assuming,O
you,O
do,O
n't,O
feel,O
like,O
activating,O
your,O
Village,O
multiple,O
times,O
",",O
which,O
you,O
certainly,O
can,O
do,O
.,O
),O
15,O
.,O
Ice,O
Age,O
Painlands,O
First,O
introduced,O
in,O
Ice,O
Age,O
",",O
these,O
replacements,O
for,O
the,O
original,O
Alpha,O
dual,O
lands,O
have,O
appeared,O
in,O
every,O
core,O
set,O
since,O
Fifth,O
Edition,O
.,O
While,O
they,O
do,O
n't,O
count,O
as,O
a,O
basic,O
land,O
in,O
addition,O
to,O
their,O
other,O
land,O
type,O
",",O
they,O
do,O
allow,O
the,O
player,O
unrestricted,O
access,O
to,O
two,O
colors,O
of,O
allied,O
mana,O
",",O
and/or,O
painless,O
colorless,O
mana,O
.,O
They,O
are,O
closely,O
related,O
to…,O
14,O
.,O
Apocalypse,O
Painlands,O
The,O
Apocalypse,O
Painlands,O
are,O
identical,O
to,O
the,O
Ice,O
Age,O
Painlands,O
except,O
that,O
they,O
were,O
designed,O
for,O
enemy,O
color,O
combinations,O
!,O
Players,O
all,O
over,O
the,O
world,O
rejoiced,O
as,O
these,O
lands,O
single-handedly,O
gave,O
them,O
the,O
ability,O
to,O
build,O
good,O
",",O
solid,O
mana-based,O
enemy,O
color,O
lands,O
for,O
the,O
first,O
time,O
in,O
years,O
.,O
This,O
in,O
turn,O
fuelled,O
the,O
biggest,O
spurt,O
of,O
creative,O
deck,O
building,O
seen,O
in,O
constructed,O
play,O
for,O
quite,O
some,O
time,O
.,O
13,O
.,O
Kjeldoran,B-LAND
Outpost,I-LAND
Squirrel,B-ENCHANTMENT
Nest,I-ENCHANTMENT
with,O
an,O
activation,O
cost,O
.,O
In,O
a,O
time,O
when,O
there,O
were,O
n't,O
many,O
good,O
token-creating,O
cards,O
(,O
The,B-ARTIFACT
Hive,I-ARTIFACT
",",O
anyone,O
?,O
),O
",",O
Kjeldoran,B-LAND
Outpost,I-LAND
quickly,O
became,O
a,O
staple,O
card,O
in,O
blue-white,O
control,O
decks,O
known,O
as,O
``,O
Counterpost,O
.,O
'',O
These,O
decks,O
waited,O
behind,O
a,O
wall,O
of,O
countermagic,O
(,O
surprise,O
!,O
),O
while,O
steadily,O
producing,O
a,O
stream,O
of,O
Soldier,O
tokens,O
turn,O
after,O
turn,O
.,O
Since,O
these,O
soldiers,O
were,O
easily,O
replaceable,O
",",O
a,O
well,O
placed,O
Wrath,B-SORCERY
of,I-SORCERY
God,I-SORCERY
here,O
or,O
there,O
did,O
n't,O
hurt,O
matters,O
much,O
either,O
.,O
12,O
.,O
Lake,B-LAND
of,I-LAND
the,I-LAND
Dead,I-LAND
Cabal,B-LAND
Coffers,I-LAND
without,O
the,O
wait,O
.,O
Lake,B-LAND
of,I-LAND
the,I-LAND
Dead,I-LAND
reflects,O
black,O
's,O
prior,O
attitude,O
of,O
“,O
present,O
gain,O
at,O
the,O
expense,O
of,O
future,O
development,O
”,O
by,O
allowing,O
you,O
to,O
fuel,O
up,O
your,O
mana,O
count,O
to,O
extreme,O
amounts,O
while,O
losing,O
swamp,O
after,O
swamp,O
.,O
(,O
It,O
looks,O
like,O
the,O
``,O
short-term,O
gain,O
'',O
strategy,O
of,O
mana,O
production,O
has,O
shifted,O
to,O
red,O
now,O
",",O
though,O
.,O
),O
Hatred,B-INSTANT
would,O
never,O
have,O
been,O
so,O
good,O
post-,O
Dark,B-INSTANT
Ritualwithout,I-INSTANT
Lake,B-LAND
of,I-LAND
the,I-LAND
Dead,I-LAND
to,O
fuel,O
third,O
turn,O
kills,O
—,O
and,O
Necropotence,B-ENCHANTMENT
decks,O
loved,O
gaining,O
the,O
extra,O
four,O
life,O
via,O
a,O
Lake-enhanced,O
Drain,B-SORCERY
Life,I-SORCERY
.,O
11,O
.,O
Maze,B-LAND
of,I-LAND
Ith,I-LAND
The,O
Maze,O
caused,O
games,O
to,O
go,O
so,O
long,O
that,O
it,O
quickly,O
landed,O
on,O
the,O
Restricted,O
List,O
(,O
but,O
has,O
since,O
been,O
removed,O
),O
.,O
With,O
four,O
Mazes,O
in,O
your,O
deck,O
",",O
it,O
becomes,O
virtually,O
impossible,O
to,O
be,O
killed,O
via,O
creature,O
combat,O
",",O
since,O
you,O
can,O
repel,O
attacker,O
after,O
attacker,O
for,O
no,O
mana,O
cost,O
.,O
Maze,B-LAND
of,I-LAND
Ith,I-LAND
also,O
saves,O
your,O
guys,O
from,O
surprise,O
combat,O
tricks,O
(,O
Waylay,B-INSTANT
",",O
Giant,B-INSTANT
Growth,I-INSTANT
),O
.,O
10,O
.,O
City,B-LAND
of,I-LAND
Brass,I-LAND
The,O
best,O
of,O
the,O
five-color,O
mana,O
producers,O
",",O
City,B-LAND
of,I-LAND
Brass,I-LAND
comes,O
out,O
a-blazing,O
on,O
turn,O
one,O
",",O
allowing,O
you,O
to,O
cast,O
any,O
one-mana,O
spell,O
in,O
the,O
game,O
be,O
it,O
blue,O
",",O
red,O
",",O
green,O
",",O
white,O
or,O
black,O
.,O
The,O
drawback,O
?,O
Whenever,O
the,O
City,O
becomes,O
tapped,O
",",O
you,O
take,O
a,O
point,O
of,O
damage,O
.,O
Unlike,O
other,O
painlands,O
(,O
which,O
require,O
a,O
conscious,O
activation,O
to,O
incur,O
pain,O
),O
",",O
the,O
City,O
triggers,O
damage,O
when,O
being,O
tapped,O
by,O
outside,O
sources,O
.,O
This,O
includes,O
Icy,B-ARTIFACT
Manipulator,I-ARTIFACT
and,O
Rishadan,B-LAND
Port,I-LAND
.,O
It,O
also,O
allowed,O
players,O
to,O
use,O
Mirror,B-ARTIFACT
Universe,I-ARTIFACT
to,O
kill,O
their,O
opponents,O
back,O
before,O
Sixth,O
Edition,O
rules,O
",",O
since,O
you,O
could,O
tap,O
your,O
City,B-LAND
of,I-LAND
Brass,I-LAND
during,O
your,O
upkeep,O
to,O
take,O
a,O
point,O
of,O
damage,O
",",O
and,O
then,O
switch,O
your,O
life,O
totals,O
(,O
yours,O
being,O
at,O
zero,O
or,O
below,O
),O
before,O
the,O
end,O
of,O
the,O
phase,O
.,O
9,O
.,O
Wasteland,B-LAND
Now,O
we,O
're,O
getting,O
juicy,O
.,O
Wasteland,B-LAND
kills,O
any,O
other,O
land,O
on,O
this,O
list,O
",",O
period,O
.,O
While,O
it,O
is,O
somewhat,O
ineffective,O
against,O
mono-colored,O
decks,O
(,O
but,O
even,O
those,O
often,O
run,O
utility,O
lands,O
on,O
this,O
list,O
),O
",",O
one,O
can,O
not,O
underestimate,O
the,O
power,O
of,O
a,O
land-destruction,O
spell,O
which,O
can,O
not,O
be,O
countered,O
.,O
8,O
.,O
Onslaught,O
Fetch,O
Lands,O
Take,O
the,O
Mirage,O
fetch,O
lands,O
and,O
make,O
them,O
faster,O
—,O
now,O
you,O
've,O
got,O
the,O
Onslaught,O
versions,O
",",O
the,O
amazing,O
mana-fixers,O
which,O
thin,O
and,O
shuffle,O
your,O
deck,O
all,O
for,O
the,O
low,O
",",O
low,O
cost,O
of,O
one,O
life,O
.,O
See,O
",",O
decks,O
such,O
as,O
``,O
red,O
burn,O
'',O
do,O
n't,O
like,O
drawing,O
too,O
many,O
lands,O
each,O
game,O
.,O
They,O
also,O
need,O
to,O
develop,O
their,O
mana,O
curve,O
turn,O
after,O
turn,O
",",O
so,O
they,O
ca,O
n't,O
afford,O
cards,O
like,O
Rocky,B-LAND
Tar,I-LAND
Pit,I-LAND
—,O
the,O
tempo,O
cost,O
would,O
make,O
them,O
lose,O
.,O
However,O
",",O
Wooded,B-LAND
Foothills,I-LAND
allows,O
them,O
to,O
trade,O
a,O
valueless,O
resource,O
(,O
early-game,O
life,O
),O
for,O
a,O
supremely,O
valuable,O
one,O
(,O
thinning,O
out,O
lands,O
from,O
the,O
deck,O
),O
.,O
It,O
's,O
not,O
unusual,O
to,O
see,O
mono-colored,O
weenie,O
decks,O
running,O
only,O
6-Aug,O
basic,O
lands,O
and,O
eight,O
fetch,O
lands,O
these,O
days,O
.,O
The,O
Onslaught,O
fetch,O
lands,O
also,O
work,O
well,O
with,O
Sylvan,B-ENCHANTMENT
Library,I-ENCHANTMENT
and,O
Brainstorm,B-INSTANT
(,O
just,O
like,O
the,O
Mirage,O
ones,O
),O
",",O
ca,O
n't,O
be,O
killed,O
by,O
targeted,O
land,O
destruction,O
spells,O
(,O
you,O
simply,O
sacrifice,O
them,O
in,O
response,O
),O
",",O
and,O
are,O
generally,O
a,O
godsend,O
to,O
players,O
looking,O
for,O
two,O
(,O
or,O
more,O
!,O
),O
colors,O
of,O
mana,O
for,O
their,O
decks,O
.,O
7,O
.,O
Mishra,B-LAND
's,I-LAND
Workshop,I-LAND
Once,O
upon,O
a,O
time,O
this,O
card,O
was,O
restricted,O
.,O
Then,O
",",O
the,O
DCI,O
decided,O
that,O
people,O
should,O
be,O
able,O
to,O
build,O
decks,O
around,O
four,O
of,O
a,O
card,O
which,O
effectively,O
is,O
a,O
reusable,O
Black,B-ARTIFACT
Lotus,I-ARTIFACT
for,O
artifacts,O
.,O
Suddenly,O
",",O
the,O
people,O
were,O
casting,O
first,O
and,O
second,O
turn,O
Juggernaut,B-CREATURE
s,O
",",O
Su-Chi,B-CREATURE
",",O
and/or,O
Phyrexian,B-ARTIFACT
Processor,I-ARTIFACT
s.,O
The,O
end,O
.,O
6,O
.,O
Thawing,B-LAND
Glaciers,I-LAND
Thawing,B-LAND
Glaciers,I-LAND
slowly,O
develops,O
your,O
mana,O
base,O
over,O
time,O
.,O
This,O
mana,O
base,O
",",O
however,O
",",O
can,O
now,O
include,O
all,O
five,O
colors,O
.,O
Thawing,B-LAND
Glaciers,I-LAND
can,O
also,O
be,O
untapped,O
several,O
times,O
in,O
the,O
same,O
turn,O
to,O
fetch,O
land,O
after,O
land,O
—,O
in,O
this,O
way,O
",",O
it,O
became,O
an,O
abusable,O
card,O
in,O
High,B-INSTANT
Tide,I-INSTANT
decks,O
",",O
since,O
you,O
could,O
keep,O
untapping,O
your,O
Thaw,O
using,O
Frantic,B-INSTANT
Search,I-INSTANT
",",O
Turnabout,B-INSTANT
",",O
and,O
Time,B-SORCERY
Spiral,I-SORCERY
to,O
increase,O
your,O
mana,O
base,O
over,O
and,O
over,O
.,O
It,O
was,O
n't,O
unusual,O
to,O
see,O
these,O
decks,O
winning,O
as,O
soon,O
as,O
turn,O
three,O
thanks,O
to,O
the,O
Glaciers,O
putting,O
5-Oct,O
lands,O
on,O
the,O
board,O
in,O
a,O
single,O
flurry,O
of,O
land-searching,O
activations,O
.,O
Even,O
without,O
the,O
abuse,O
",",O
there,O
are,O
few,O
other,O
cards,O
which,O
can,O
steadily,O
gain,O
you,O
card,O
and,O
mana,O
advantage,O
as,O
much,O
as,O
this,O
one,O
from,O
Alliances,O
.,O
5,O
.,O
Mishra,B-LAND
's,I-LAND
Factory,I-LAND
The,O
original,O
and,O
best,O
man-land,O
.,O
Colorless,O
to,O
play,O
",",O
colorless,O
to,O
use,O
",",O
tribal,O
in,O
theme,O
(,O
they,O
work,O
to,O
pump,O
one,O
another,O
),O
",",O
and,O
favorites,O
of,O
players,O
everywhere,O
.,O
Strip,B-LAND
Mine,I-LAND
(,O
it,O
's,O
coming,O
",",O
do,O
n't,O
worry,O
!,O
),O
and,O
Mishra,B-LAND
's,I-LAND
Factory,I-LAND
usually,O
show,O
up,O
hand,O
in,O
hand,O
",",O
and,O
it,O
's,O
like,O
the,O
evil,O
and,O
good,O
sisters,O
:,O
everyone,O
loves,O
Mishra,O
",",O
nobody,O
loves,O
Strip,O
.,O
Mishra,B-LAND
's,I-LAND
Factory,I-LAND
is,O
a,O
dichotomy,O
;,O
while,O
many,O
``,O
normal,O
'',O
means,O
of,O
dealing,O
with,O
creatures,O
(,O
such,O
as,O
Wrath,B-SORCERY
of,I-SORCERY
God,I-SORCERY
),O
wo,O
n't,O
touch,O
it,O
",",O
it,O
is,O
at,O
the,O
same,O
time,O
one,O
of,O
the,O
most,O
vulnerable,O
cards,O
in,O
Magic,O
.,O
It,O
can,O
be,O
killed,O
by,O
artifact,O
",",O
creature,O
",",O
and,O
land,O
destruction,O
spells,O
.,O
Few,O
other,O
cards,O
in,O
Magic,O
can,O
be,O
handled,O
by,O
Dark,B-INSTANT
Banishing,I-INSTANT
",",O
Shatter,B-INSTANT
and,O
Rain,B-SORCERY
of,I-SORCERY
Tears,I-SORCERY
at,O
the,O
same,O
time,O
.,O
4,O
.,O
Library,B-LAND
of,I-LAND
Alexandria,I-LAND
'',O
3,O
.,O
Strip,B-LAND
Mine,I-LAND
Strip,B-LAND
Mine,I-LAND
is,O
the,O
Swords,B-INSTANT
to,I-INSTANT
Plowshares,I-INSTANT
of,O
land,O
kill,O
.,O
It,O
's,O
simply,O
the,O
single,O
best,O
land,O
destruction,O
spell,O
ever,O
printed,O
",",O
hands,O
down,O
.,O
What,O
gives,O
it,O
this,O
distinction,O
?,O
It,O
's,O
uncounterable,O
.,O
It,O
costs,O
zero,O
mana,O
to,O
activate,O
.,O
It,O
can,O
kill,O
any,O
other,O
land,O
in,O
the,O
game,O
.,O
What,O
's,O
not,O
to,O
love,O
?,O
2,O
.,O
Alpha,O
Dual,O
Lands,O
1,O
.,O
Tolarian,B-LAND
Academy,I-LAND
However,O
",",O
being,O
a,O
great,O
deckbuilding,O
tool,O
does,O
not,O
measure,O
up,O
to,O
being,O
a,O
land,O
which,O
can,O
tap,O
to,O
win,O
the,O
game,O
on,O
the,O
first,O
turn,O
.,O
People,O
ask,O
",",O
“,O
What,O
's,O
the,O
biggest,O
mistake,O
card,O
that,O
Wizards,O
ever,O
printed,O
?,O
”,O
and,O
I,O
'd,O
probably,O
put,O
this,O
land,O
at,O
#,O
1,O
on,O
that,O
list,O
as,O
well,O
.,O
Tolarian,B-LAND
Academy,I-LAND
allows,O
the,O
player,O
to,O
add,O
a,O
blue,O
mana,O
to,O
his,O
mana,O
pool,O
for,O
each,O
artifact,O
he,O
controls,O
.,O
This,O
includes,O
Mana,B-ARTIFACT
Vault,I-ARTIFACT
",",O
Voltaic,B-ARTIFACT
Key,I-ARTIFACT
",",O
Grim,B-ARTIFACT
Monolith,I-ARTIFACT
",",O
Lion,B-ARTIFACT
's,I-ARTIFACT
Eye,I-ARTIFACT
Diamond,I-ARTIFACT
",",O
Lotus,B-ARTIFACT
Petal,I-ARTIFACT
",",O
the,O
five,O
Mox,B-ARTIFACT
Jet,I-ARTIFACT
",",O
Black,B-ARTIFACT
Lotus,I-ARTIFACT
",",O
Mana,B-ARTIFACT
Crypt,I-ARTIFACT
",",O
and,O
other,O
mana,O
developing,O
cards,O
.,O
See,O
a,O
problem,O
here,O
?,O
In,O
all,O
formats,O
",",O
Tolarian,B-LAND
Academy,I-LAND
decks,O
have,O
been,O
abused,O
to,O
produce,O
first,O
and,O
second,O
turn,O
kills,O
",",O
usually,O
based,O
around,O
Stroke,B-INSTANT
of,I-INSTANT
Genius,I-INSTANT
",",O
Mind,B-ENCHANTMENT
Over,I-ENCHANTMENT
Matter,I-ENCHANTMENT
",",O
Windfall,B-SORCERY
",",O
and,O
Time,B-SORCERY
Spiral,I-SORCERY
.,O
No,O
card,O
has,O
been,O
more,O
responsible,O
for,O
people,O
quitting,O
the,O
game,O
of,O
Magic,O
than,O
Tolarian,B-LAND
Academy,I-LAND
",",O
which,O
fuelled,O
an,O
entire,O
combo,O
winter,O
filled,O
with,O
decks,O
that,O
were,O
no,O
fun,O
to,O
play,O
against,O
(,O
unless,O
you,O
call,O
being,O
decked,O
on,O
turn,O
two,O
‘,O
fun,O
',O
),O
and,O
not,O
much,O
fun,O
to,O
play,O
with,O
.,O
Thankfully,O
",",O
it,O
did,O
end,O
up,O
getting,O
banned,O
in,O
the,O
following,O
formats,O
:,O
Urza,O
's,O
Block,O
Constructed,O
",",O
Standard,O
",",O
Extended,O
",",O
and,O
Type,O
1.5,O
",",O
and,O
has,O
been,O
restricted,O
in,O
Type,O
1,O
—,O
a,O
restriction,O
which,O
comes,O
precariously,O
close,O
to,O
a,O
banning,O
.,O
And,O
any,O
card,O
which,O
can,O
come,O
close,O
to,O
being,O
banned,O
in,O
a,O
format,O
which,O
allows,O
Balance,B-SORCERY
",",O
Mind,B-SORCERY
Twist,I-SORCERY
",",O
and,O
Ancestral,B-INSTANT
Recall,I-INSTANT
definitely,O
deserves,O
the,O
number,O
one,O
spot,O
on,O
the,O
list,O
of,O
the,O
best,O
nonbasic,O
lands,O
of,O
all,O
time,O
.,O
Ben,O
may,O
be,O
reached,O
atbleiweiss1,O
@,O
cox.net,O
.,O
