Token,IOB2
graveyard,O
",",O
pitches,O
to,O
Force,B-INSTANT
of,I-INSTANT
Will,I-INSTANT
",",O
and,O
is,O
obviously,O
castable,O
as,O
a,O
5-mana,O
draw-three,O
.,O
It,O
has,O
a,O
surprising,O
number,O
of,O
niche,O
interactions,O
for,O
a,O
card,O
that,O
’,O
s,O
replacing,O
a,O
basic,O
land,O
in,O
most,O
decks,O
.,O
#,O
41,O
.,O
Hymn,B-SORCERY
to,I-SORCERY
Tourach,I-SORCERY
Three,O
mana,O
is,O
the,O
going,O
rate,O
for,O
a,O
discard,O
spell,O
that,O
hits,O
two,O
cards,O
.,O
Hymn,B-SORCERY
to,I-SORCERY
Tourach,I-SORCERY
isn,O
’,O
t,O
the,O
only,O
card,O
to,O
break,O
that,O
mold,O
",",O
but,O
it,O
’,O
s,O
the,O
king,O
of,O
the,O
2-mana,O
hand,O
disruption,O
slot,O
.,O
The,O
randomness,O
always,O
gives,O
you,O
a,O
sense,O
of,O
hope,O
",",O
yet,O
always,O
seems,O
to,O
hit,O
the,O
most,O
important,O
cards,O
in,O
your,O
hand,O
.,O
Every,O
time,O
.,O
#,O
40,O
.,O
Sunfall,B-SORCERY
Sunfall,B-SORCERY
from,O
March,O
of,O
the,O
Machine,O
was,O
the,O
last,O
truly,O
pushed,O
white,O
wrath,O
we,O
've,O
seen,O
.,O
Between,O
this,O
and,O
Farewell,B-SORCERY
",",O
it,O
’,O
s,O
questionable,O
whether,O
abilities,O
like,O
indestructible,O
and,O
hexproof,O
still,O
matter,O
as,O
much,O
.,O
That,O
’,O
s,O
why,O
I,O
’,O
m,O
not,O
including,O
the,O
OG,O
Wrath,B-SORCERY
of,I-SORCERY
God,I-SORCERY
here,O
;,O
it,O
’,O
s,O
just,O
not,O
effective,O
compared,O
to,O
other,O
incredible,O
catch-all,O
sweepers,O
.,O
#,O
39,O
.,O
Doomsday,B-SORCERY
Look,O
",",O
these,O
sorceries,O
are,O
so,O
powerful,O
and,O
slot,O
into,O
different,O
formats,O
in,O
ways,O
that,O
make,O
it,O
hard,O
to,O
get,O
an,O
exact,O
order,O
down,O
",",O
so,O
take,O
my,O
positioning,O
with,O
a,O
grain,O
of,O
salt,O
.,O
You,O
can,O
’,O
t,O
really,O
throw,O
Doomsday,B-SORCERY
into,O
just,O
any,O
deck,O
and,O
expect,O
it,O
to,O
work,O
",",O
but,O
you,O
can,O
build,O
entire,O
decks,O
around,O
it,O
and,O
win,O
with,O
a,O
strategically,O
stacked,O
“,O
Doomsday,B-SORCERY
pile,O
”,O
.,O
#,O
38,O
.,O
Expressive,B-SORCERY
Iteration,I-SORCERY
Two-mana,O
draw-2,O
with,O
selection,O
.,O
Expressive,B-SORCERY
Iteration,I-SORCERY
’,O
s,O
a,O
groan,O
test,O
card,O
",",O
one,O
that,O
you,O
least,O
want,O
to,O
see,O
on,O
the,O
opposite,O
side,O
of,O
an,O
attrition-based,O
battle,O
.,O
It,O
earned,O
itself,O
a,O
spot,O
on,O
the,O
Legacy,O
and,O
Pioneer,O
ban,O
list,O
",",O
though,O
it,O
’,O
s,O
still,O
kicking,O
in,O
Modern,O
.,O
#,O
37,O
.,O
Breach,B-SORCERY
the,I-SORCERY
Multiverse,I-SORCERY
Breach,B-SORCERY
the,I-SORCERY
Multiverse,I-SORCERY
is,O
a,O
splashy,O
but,O
undoubtedly,O
powerful,O
reanimation,O
spell,O
for,O
EDH,O
.,O
Especially,O
if,O
your,O
Commander,O
tables,O
are,O
full,O
of,O
big-mana,O
creature,O
or,O
planeswalker,O
decks,O
",",O
this,O
black,O
sorcery,O
can,O
turn,O
the,O
tide,O
of,O
the,O
game,O
in,O
your,O
favor,O
.,O
Even,O
if,O
they,O
’,O
re,O
not,O
",",O
this,O
great,O
black,O
card,O
can,O
be,O
a,O
perfectly,O
acceptable,O
way,O
to,O
both,O
find,O
and,O
reanimate,B-SORCERY
your,O
own,O
powerful,O
creatures,O
.,O
#,O
36,O
.,O
Toxic,B-SORCERY
Deluge,I-SORCERY
Toxic,B-SORCERY
Deluge,I-SORCERY
is,O
holding,O
strong,O
as,O
black,O
’,O
s,O
best,O
sweeper,O
",",O
and,O
the,O
alternatives,O
aren,O
’,O
t,O
close,O
.,O
Yes,O
that,O
includes,O
Damnation,B-SORCERY
.,O
Deluge,O
’,O
s,O
success,O
is,O
a,O
product,O
of,O
mana,O
efficiency,O
and,O
being,O
designed,O
for,O
a,O
format,O
with,O
more,O
expendable,O
life,O
than,O
usual,O
.,O
Turns,O
out,O
it,O
translates,O
into,O
20-life,O
formats,O
just,O
as,O
well,O
.,O
#,O
35,O
.,O
Last,B-SORCERY
March,I-SORCERY
of,I-SORCERY
the,I-SORCERY
Ents,I-SORCERY
If,O
you,O
’,O
ve,O
got,O
a,O
powerful,O
enough,O
creature,O
on,O
the,O
battlefield,O
and,O
some,O
truly,O
terrifying,O
creatures,O
in,O
your,O
deck,O
",",O
Last,B-SORCERY
March,I-SORCERY
of,I-SORCERY
the,I-SORCERY
Ents,I-SORCERY
can,O
and,O
will,O
be,O
a,O
devastating,O
green,O
sorcery,O
.,O
Slam,O
down,O
some,O
Eldrazi,O
titans,O
to,O
annihilate,O
your,O
opponents,O
",",O
or,O
harvest,O
their,O
fear,O
with,O
Valgavoth,B-CREATURE
",",I-CREATURE
Terror,I-CREATURE
Eater,I-CREATURE
.,O
You,O
get,O
the,O
idea,O
",",O
though,O
–,O
make,O
sure,O
you,O
’,O
ve,O
got,O
the,O
creatures,O
to,O
make,O
this,O
worth,O
spending,O
8,O
mana,O
on,O
.,O
#,O
34,O
.,O
Will,B-SORCERY
of,I-SORCERY
the,I-SORCERY
Abzan,I-SORCERY
Will,B-SORCERY
of,I-SORCERY
the,I-SORCERY
Abzan,I-SORCERY
is,O
for,O
the,O
Commander,O
players,O
.,O
Making,O
each,O
opponent,O
sacrifice,O
their,O
largest,O
creature,O
is,O
n't,O
the,O
same,O
as,O
removing,O
their,O
strongest,O
creature,O
",",O
but,O
it,O
often,O
gets,O
prominent,O
threats,O
from,O
each,O
player,O
.,O
The,O
4-mana,O
Reanimate,B-SORCERY
is,O
less,O
exciting,O
",",O
but,O
a,O
wonderful,O
option,O
to,O
tack,O
onto,O
your,O
removal,O
spell,O
.,O
And,O
it,O
's,O
backbreaking,O
to,O
get,O
both,O
modes,O
.,O
#,O
33,O
.,O
Blasphemous,O
Board,O
Wipes,O
Blasphemous,B-SORCERY
Act,I-SORCERY
and,O
Blasphemous,B-SORCERY
Edict,I-SORCERY
are,O
similarly,O
massive,O
board,O
wipes,O
that,O
work,O
best,O
in,O
Commander,O
as,O
their,O
cost,O
reduces,O
alongside,O
the,O
number,O
of,O
creatures,O
in,O
play,O
.,O
Unless,O
you,O
care,O
about,O
damaging,O
creatures,O
for,O
Stuffy,B-CREATURE
Doll,I-CREATURE
effects,O
",",O
the,O
Edict,O
is,O
likely,O
the,O
stronger,O
of,O
the,O
two,O
;,O
it,O
theoretically,O
handles,O
fewer,O
creatures,O
",",O
but,O
not,O
many,O
players,O
have,O
more,O
than,O
13,O
creatures,O
by,O
the,O
time,O
a,O
board,O
wipe,O
is,O
necessary,O
",",O
and,O
sacrificing,O
permanents,O
gets,O
around,O
indestructible,O
.,O
#,O
32,O
.,O
Gitaxian,B-SORCERY
Probe,I-SORCERY
Gitaxian,B-SORCERY
Probe,I-SORCERY
is,O
undeniable,O
proof,O
that,O
Phyrexian,O
mana,O
was,O
a,O
mistake,O
.,O
It,O
diminishes,O
the,O
importance,O
of,O
the,O
color,O
pie,O
and,O
takes,O
away,O
a,O
lot,O
of,O
guesswork,O
needed,O
during,O
gameplay,O
.,O
You,O
’,O
d,O
happily,O
pay,O
2,O
life,O
for,O
perfect,O
information,O
about,O
how,O
your,O
opponent,O
’,O
s,O
able,O
to,O
interact,O
with,O
you,O
.,O
It,O
creates,O
a,O
lack,O
of,O
tension,O
at,O
a,O
negligible,O
opportunity,O
cost,O
.,O
#,O
31,O
.,O
Torment,B-SORCERY
of,I-SORCERY
Hailfire,I-SORCERY
Torment,B-SORCERY
of,I-SORCERY
Hailfire,I-SORCERY
is,O
one,O
of,O
black,O
’,O
s,O
go-to,O
finishers,O
in,O
Commander,O
.,O
It,O
’,O
s,O
frustrating,O
for,O
two,O
reasons,O
:,O
It,O
’,O
s,O
generically,O
powerful,O
and,O
therefore,O
comes,O
up,O
way,O
too,O
frequently,O
",",O
and,O
it,O
makes,O
you,O
do,O
math,O
",",O
which,O
is,O
just,O
unacceptable,O
.,O
#,O
30,O
.,O
Beseech,B-SORCERY
the,I-SORCERY
Mirror,I-SORCERY
Beseech,B-SORCERY
the,I-SORCERY
Mirror,I-SORCERY
is,O
more,O
expensive,O
than,O
the,O
average,O
tutor,O
",",O
but,O
it,O
comes,O
with,O
the,O
bonus,O
of,O
being,O
able,O
to,O
cast,O
the,O
card,O
you,O
find,O
if,O
you,O
bargained,O
the,O
spell,O
.,O
This,O
is,O
quite,O
the,O
powerful,O
effect,O
in,O
a,O
singleton,O
format,O
–,O
this,O
can,O
be,O
basically,O
whatever,O
you,O
need,O
it,O
to,O
be,O
",",O
but,O
usually,O
",",O
it,O
’,O
s,O
a,O
combo,O
piece,O
like,O
Underworld,B-ENCHANTMENT
Breach,I-ENCHANTMENT
or,O
even,O
a,O
Thassa,B-CREATURE
's,I-CREATURE
Oracle,I-CREATURE
if,O
you,O
’,O
ve,O
got,O
the,O
Demonic,B-INSTANT
Consultation,I-INSTANT
to,O
go,O
with,O
it,O
.,O
#,O
29,O
.,O
Winternight,B-SORCERY
Stories,I-SORCERY
Winternight,B-SORCERY
Stories,I-SORCERY
is,O
a,O
mighty,O
spell,O
in,O
decks,O
that,O
want,O
to,O
fill,O
their,O
graveyard,O
with,O
creatures,O
.,O
It,O
tears,O
through,O
your,O
deck,O
and,O
fills,O
the,O
graveyard,O
",",O
and,O
it,O
even,O
has,O
synergy,O
in,O
multiples,O
since,O
you,O
can,O
discard,O
excess,O
copies,O
to,O
harmonize,O
later,O
.,O
That,O
also,O
makes,O
it,O
perfect,O
in,O
self-mill,O
decks,O
like,O
Teval,B-CREATURE
",",I-CREATURE
the,I-CREATURE
Balanced,I-CREATURE
Scale,I-CREATURE
;,O
since,O
it,O
can,O
be,O
cast,O
from,O
the,O
graveyard,O
or,O
your,O
hand,O
",",O
drawing,O
it,O
and,O
milling,O
it,O
is,O
roughly,O
the,O
same,O
.,O
#,O
28,O
.,O
Eureka,B-SORCERY
+,O
Hypergenesis,B-SORCERY
Eureka,B-SORCERY
and,O
the,O
suspend,O
version,O
Hypergenesis,B-SORCERY
dump,O
entire,O
hands,O
of,O
haymakers,O
into,O
play,O
all,O
at,O
once,O
",",O
but,O
they,O
extend,O
that,O
same,O
opportunity,O
to,O
your,O
opponents,O
.,O
Hypergenesis,B-SORCERY
is,O
banned,O
in,O
Modern,O
but,O
sees,O
no,O
play,O
in,O
the,O
formats,O
it,O
’,O
s,O
legal,O
in,O
",",O
and,O
Eureka,B-SORCERY
is,O
legal,O
in,O
Commander,O
",",O
but,O
being,O
a,O
triple-digit,O
priced,O
Reserved,O
List,O
card,O
means,O
no,O
one,O
actually,O
has,O
one,O
.,O
#,O
27,O
.,O
Show,B-SORCERY
and,I-SORCERY
Tell,I-SORCERY
Show,B-SORCERY
and,I-SORCERY
Tell,I-SORCERY
is,O
less,O
chaotic,O
than,O
Eureka,B-SORCERY
",",O
condensing,O
the,O
effect,O
down,O
to,O
a,O
single,O
cycle,O
around,O
the,O
table,O
.,O
That,O
’,O
s,O
enough,O
to,O
make,O
it,O
the,O
namesake,O
card,O
for,O
decks,O
looking,O
to,O
cheat,O
big,O
wincons,O
into,O
play,O
",",O
whether,O
they,O
be,O
Omniscience,B-ENCHANTMENT
",",O
Griselbrand,B-CREATURE
",",O
or,O
a,O
land,O
from,O
an,O
awful,O
hand,O
.,O
Who,O
said,O
blue,O
can,O
’,O
t,O
ramp,O
?,O
#,O
26,O
.,O
Faithless,B-SORCERY
Looting,I-SORCERY
Faithless,B-SORCERY
Looting,I-SORCERY
looks,O
like,O
an,O
innocuous,O
hand-shaping,O
tool,O
",",O
but,O
the,O
real,O
strength,O
is,O
how,O
easily,O
it,O
sets,O
up,O
graveyard,O
plays,O
.,O
Turn-1,O
Looting,O
puts,O
anything,O
you,O
need,O
in,O
the,O
graveyard,O
while,O
digging,O
towards,O
your,O
payoffs,O
.,O
It,O
’,O
s,O
not,O
amazing,O
without,O
any,O
synergies,O
",",O
but,O
the,O
synergies,O
that,O
do,O
exist,O
are,O
the,O
exact,O
reason,O
this,O
amazing,O
flashback,O
card,O
has,O
spent,O
time,O
on,O
various,O
banlists,O
.,O
#,O
25,O
.,O
Ponder,B-SORCERY
Ponder,B-SORCERY
takes,O
the,O
cake,O
for,O
blue,O
sorcery-speed,O
cantrips,O
",",O
with,O
Preordain,B-SORCERY
as,O
a,O
close,O
second,O
.,O
It,O
lets,O
you,O
look,O
at,O
up,O
to,O
four,O
cards,O
when,O
you,O
’,O
re,O
digging,O
and,O
has,O
almost,O
no,O
opportunity,O
cost,O
to,O
slot,O
into,O
a,O
deck,O
.,O
It,O
’,O
s,O
a,O
bread-and-butter,O
card,O
that,O
separates,O
the,O
merely,O
powerful,O
sorceries,O
from,O
the,O
top-tier,O
ones,O
.,O
#,O
24,O
.,O
Tooth,B-SORCERY
and,I-SORCERY
Nail,I-SORCERY
Green,O
tutor,O
Tooth,B-SORCERY
and,I-SORCERY
Nail,I-SORCERY
effortlessly,O
cheats,O
two,O
combo,O
creatures,O
into,O
play,O
at,O
once,O
",",O
making,O
it,O
something,O
of,O
a,O
1-card,O
combo,O
when,O
entwined,O
.,O
Unlike,O
Primal,B-SORCERY
Surge,I-SORCERY
",",O
you,O
don,O
’,O
t,O
have,O
to,O
sculpt,O
your,O
deck,O
in,O
any,O
particular,O
way,O
to,O
make,O
it,O
work,O
.,O
#,O
23,O
.,O
Treasure,B-SORCERY
Cruise,I-SORCERY
Treasure,B-SORCERY
Cruise,I-SORCERY
and,O
Dig,B-INSTANT
Through,I-INSTANT
Time,I-INSTANT
collectively,O
taught,O
players,O
(,O
and,O
Magic,O
designers,O
),O
the,O
dangers,O
of,O
cost-reduction,O
mechanics,O
.,O
Delve,O
was,O
immediately,O
problematic,O
",",O
earning,O
bans,O
across,O
various,O
formats,O
.,O
Pioneer,O
and,O
Commander,O
are,O
the,O
last,O
frontiers,O
where,O
you,O
can,O
play,O
these,O
with,O
no,O
restriction,O
.,O
#,O
22,O
.,O
Time,B-SORCERY
Warp,I-SORCERY
Time,B-SORCERY
Walk,I-SORCERY
is,O
to,O
Time,B-SORCERY
Warp,I-SORCERY
what,O
a,O
quarter,O
is,O
to,O
a,O
dime,O
.,O
That,O
is,O
",",O
it,O
’,O
s,O
2.5x,O
better,O
.,O
But,O
you,O
know,O
what,O
?,O
Dimes,O
are,O
still,O
pretty,O
good,O
.,O
Time,B-SORCERY
Warp,I-SORCERY
is,O
a,O
classic,O
“,O
fixed,O
but,O
oops,O
actually,O
still,O
broken,O
”,O
card,O
with,O
its,O
own,O
set,O
of,O
problems,O
—,O
namely,O
",",O
the,O
fact,O
that,O
it,O
doesn,O
’,O
t,O
exile,O
itself,O
.,O
There,O
’,O
s,O
also,O
Capture,B-SORCERY
of,I-SORCERY
Jingzhou,I-SORCERY
and,O
Temporal,B-SORCERY
Manipulation,I-SORCERY
as,O
backups,O
that,O
don,O
’,O
t,O
target,O
.,O
#,O
21,O
.,O
Farewell,B-SORCERY
So,O
long,O
",",O
Farewell,B-SORCERY
",",O
auf,O
Weidersehen,O
",",O
good,O
night,O
.,O
The,O
hills,O
truly,O
are,O
alive,O
with,O
the,O
sound,O
of,O
Magic,O
players,O
groaning,O
as,O
their,O
entire,O
board,O
and,O
all,O
graveyards,O
get,O
exiled,O
.,O
Farewell,B-SORCERY
is,O
in,O
the,O
running,O
with,O
Cyclonic,B-INSTANT
Rift,I-INSTANT
and,O
Toxic,B-SORCERY
Deluge,I-SORCERY
as,O
the,O
best,O
Commander,O
boardwipes,O
",",O
and,O
it,O
’,O
s,O
one,O
of,O
the,O
neo-boogeymen,O
of,O
the,O
format,O
.,O
Nuking,O
the,O
graveyards,O
takes,O
away,O
a,O
lot,O
of,O
decks,O
’,O
post-sweeper,O
comeback,O
potential,O
.,O
#,O
20,O
.,O
Mind,B-SORCERY
’,I-SORCERY
s,I-SORCERY
Desire,I-SORCERY
Mind,B-SORCERY
's,I-SORCERY
Desire,I-SORCERY
earned,O
itself,O
one,O
of,O
the,O
fastest,O
bannings,O
of,O
all,O
time,O
",",O
though,O
it,O
's,O
since,O
been,O
released,O
to,O
the,O
wilds,O
",",O
and,O
has,O
mostly,O
behaved,O
itself,O
outside,O
the,O
occasional,O
hour-long,O
storm,O
turns,O
it,O
produces,O
.,O
#,O
19,O
.,O
Time,B-SORCERY
Spiral,I-SORCERY
Time,B-SORCERY
Spiral,I-SORCERY
highlights,O
the,O
joke,O
about,O
Mark,O
Rosewater,O
’,O
s,O
tendency,O
to,O
“,O
fix,O
”,O
classic,O
Magic,O
cards,O
by,O
making,O
new,O
versions,O
that,O
end,O
up,O
being,O
just,O
as,O
broken,O
.,O
It,O
’,O
s,O
supposedly,O
the,O
fixed,O
Timetwister,B-SORCERY
",",O
though,O
you,O
’,O
ll,O
forgive,O
my,O
skepticism,O
.,O
#,O
18,O
.,O
Wheel,B-SORCERY
of,I-SORCERY
Fortune,I-SORCERY
Another,O
draw-7,O
eh,O
?,O
Wheel,B-SORCERY
of,I-SORCERY
Fortune,I-SORCERY
is,O
the,O
original,O
Alpha,O
wheel,O
effect,O
and,O
the,O
card,O
that,O
lends,O
its,O
name,O
to,O
this,O
type,O
of,O
effect,O
.,O
It,O
’,O
s,O
arguably,O
better,O
than,O
Timetwister,B-SORCERY
since,O
it,O
fills,O
your,O
graveyard,O
",",O
and,O
red,O
doesn,O
’,O
t,O
have,O
the,O
raw,O
card,O
advantage,O
that,O
blue,O
does,O
.,O
#,O
17,O
.,O
Natural,B-SORCERY
Order,I-SORCERY
The,O
philosophy,O
of,O
Natural,B-SORCERY
Order,I-SORCERY
seeks,O
to,O
explain,O
nature,O
’,O
s,O
authority,O
over,O
worldly,O
matters,O
in,O
the,O
absence,O
of,O
law,O
",",O
which,O
is,O
appropriate,O
because,O
this,O
is,O
truly,O
a,O
lawless,O
card,O
.,O
It,O
’,O
s,O
remarkably,O
similar,O
to,O
Tinker,B-SORCERY
insofar,O
as,O
cheating,O
big,O
things,O
into,O
play,O
goes,O
.,O
Just,O
a,O
little,O
greener,O
.,O
#,O
16,O
.,O
Upheaval,B-SORCERY
Pick,O
‘,O
em,O
up,O
y,O
’,O
all,O
!,O
And,O
by,O
‘,O
em,O
I,O
mean,O
everything,O
.,O
Don,O
’,O
t,O
forget,O
the,O
lands,O
.,O
One,O
of,O
the,O
best,O
blue,O
board,O
wipes,O
",",O
Upheaval,B-SORCERY
is,O
about,O
as,O
close,O
to,O
an,O
actual,O
reset,O
as,O
you,O
can,O
get,O
.,O
Fair,O
",",O
symmetrical,O
",",O
and,O
balanced…,O
except,O
for,O
the,O
part,O
where,O
you,O
float,O
a,O
bunch,O
of,O
mana,O
and,O
recast,O
your,O
spells,O
before,O
your,O
opponents,O
take,O
their,O
turns,O
.,O
Worldpurge,B-SORCERY
was,O
a,O
second,O
much,O
safer,O
",",O
much,O
worse,O
attempt,O
at,O
this,O
effect,O
.,O
#,O
15,O
.,O
Jeska,B-SORCERY
’,I-SORCERY
s,I-SORCERY
Will,I-SORCERY
Arguably,O
Magic,O
's,O
best,O
red,O
sorcery,O
",",O
Jeska,B-SORCERY
's,I-SORCERY
Will,I-SORCERY
accelerates,O
its,O
caster,O
way,O
ahead,O
of,O
where,O
they,O
should,O
be,O
on,O
turn,O
3,O
.,O
It,O
’,O
s,O
a,O
comical,O
hybrid,O
of,O
Seething,B-INSTANT
Song,I-INSTANT
and,O
Act,B-SORCERY
on,I-SORCERY
Impulse,I-SORCERY
hiding,O
behind,O
the,O
guise,O
of,O
being,O
pushed,O
because,O
it,O
was,O
intended,O
for,O
Commander,O
.,O
It,O
’,O
s,O
not,O
remotely,O
balanced,O
",",O
and,O
that,O
bears,O
out,O
in,O
gameplay,O
.,O
#,O
14,O
.,O
Expropriate,B-SORCERY
I,O
’,O
ve,O
already,O
ranted,O
about,O
Expropriate,B-SORCERY
elsewhere,O
",",O
so,O
I,O
’,O
ll,O
spare,O
you,O
the,O
gory,O
details,O
and,O
leave,O
you,O
with,O
two,O
notes,O
.,O
First,O
",",O
it,O
’,O
s,O
a,O
9-mana,O
spell,O
that,O
wins,O
in,O
the,O
worst,O
possible,O
fashion,O
(,O
multiple,O
extra,O
turns,O
and/or,O
steal,O
multiple,O
things,O
),O
.,O
Second,O
",",O
always,O
vote,O
money,O
.,O
#,O
13,O
.,O
Living,B-SORCERY
Death,I-SORCERY
Living,B-SORCERY
Death,I-SORCERY
is,O
as,O
cheap,O
as,O
full-graveyard,O
reanimation,O
gets,O
",",O
at,O
the,O
cost,O
of,O
being,O
a,O
symmetrical,O
effect,O
.,O
Decks,O
running,O
this,O
should,O
be,O
in,O
the,O
best,O
position,O
to,O
use,O
it,O
though,O
.,O
I,O
flirted,O
with,O
the,O
idea,O
of,O
including,O
the,O
suspendified,O
Living,B-SORCERY
End,I-SORCERY
version,O
",",O
but,O
that,O
’,O
s,O
more,O
of,O
an,O
archetype-specific,O
card,O
than,O
a,O
universally,O
playable,O
sorcery,O
.,O
#,O
12,O
.,O
Forth,B-SORCERY
Eorlingas,I-SORCERY
!,I-SORCERY
When,O
did,O
Boros,O
(,O
),O
get,O
so,O
good,O
?,O
Forth,B-SORCERY
Eorlingas,I-SORCERY
!,I-SORCERY
is,O
a,O
monarch,O
card,O
draw,O
engine,O
",",O
token-generator,O
",",O
Fireball,B-SORCERY
",",O
knight,O
/,O
human,O
spell,O
and,O
X-spell,O
all,O
in,O
one,O
.,O
It,O
’,O
s,O
probably,O
the,O
best,O
Boros,O
card,O
ever,O
printed,O
",",O
and,O
definitely,O
the,O
best,O
card,O
in,O
Magic,O
with,O
punctuation,O
in,O
its,O
name,O
.,O
#,O
11,O
.,O
Thoughtseize,B-SORCERY
The,O
muddling,O
of,O
formats,O
makes,O
talking,O
about,O
Thoughtseize,B-SORCERY
dicey,O
.,O
It,O
’,O
s,O
a,O
Constructed,O
all-star,O
",",O
but,O
actively,O
weak,O
in,O
Commander,O
.,O
Still,O
",",O
it,O
’,O
s,O
the,O
pinnacle,O
of,O
single-card,O
hand,O
disruption,O
and,O
it,O
’,O
s,O
been,O
a,O
serious,O
roleplayer,O
in,O
every,O
Constructed,O
format,O
it,O
’,O
s,O
ever,O
been,O
legal,O
in,O
.,O
Black,O
excels,O
at,O
hand,O
disruption,O
",",O
and,O
Thoughtseize,B-SORCERY
is,O
one,O
of,O
the,O
best,O
versions,O
of,O
it,O
.,O
#,O
10,O
.,O
Stock,B-SORCERY
Up,I-SORCERY
Divination,B-SORCERY
might,O
be,O
washed,O
",",O
but,O
Stock,B-SORCERY
Up,I-SORCERY
proves,O
that,O
you,O
can,O
still,O
play,O
sorcery-speed,O
card,O
advantage,O
spells,O
",",O
provided,O
they,O
’,O
re,O
broken,O
.,O
Stock,B-SORCERY
Up,I-SORCERY
's,O
card,O
selection,O
is,O
of,O
such,O
high,O
quality,O
that,O
it,O
has,O
snuck,O
into,O
Legacy,O
and,O
Vintage,O
decks,O
",",O
formats,O
home,O
to,O
Magic,O
's,O
best,O
cards,O
.,O
All,O
that,O
power,O
lies,O
in,O
the,O
difference,O
between,O
drawing,O
two,O
random,O
cards,O
and,O
picking,O
the,O
best,O
two,O
of,O
five,O
.,O
There,O
's,O
something,O
to,O
be,O
said,O
for,O
evading,O
draw,O
hate,O
from,O
cards,O
like,O
Orcish,B-CREATURE
Bowmasters,I-CREATURE
",",O
but,O
you,O
mostly,O
care,O
about,O
the,O
card,O
selection,O
.,O
Picking,O
the,O
cards,O
you,O
draw,O
almost,O
always,O
ensures,O
you,O
have,O
a,O
perfect,O
hand,O
after,O
this,O
resolves,O
.,O
Everything,O
from,O
combo,O
to,O
control,O
itches,O
for,O
a,O
copy,O
or,O
two,O
.,O
#,O
9,O
.,O
Timetwister,B-SORCERY
I,O
’,O
ve,O
said,O
it,O
before,O
",",O
and,O
I,O
’,O
ll,O
say,O
it,O
again,O
:,O
Timetwister,B-SORCERY
doesn,O
’,O
t,O
deserve,O
Power,O
9,O
status,O
.,O
Either,O
swap,O
it,O
for,O
Sol,B-ARTIFACT
Ring,I-ARTIFACT
or,O
let,O
’,O
s,O
start,O
calling,O
this,O
thing,O
the,O
Power,O
10,O
.,O
It,O
’,O
s,O
immensely,O
powerful,O
",",O
but,O
a,O
clear,O
notch,O
below,O
Time,B-SORCERY
Walk,I-SORCERY
and,O
Ancestral,B-INSTANT
Recall,I-INSTANT
.,O
It,O
does,O
have,O
the,O
distinction,O
of,O
being,O
the,O
only,O
*,O
ahem,O
*,O
Power,O
9,O
card,O
legal,O
in,O
Commander,O
",",O
if,O
you,O
’,O
ve,O
got,O
a,O
few,O
grand,O
to,O
buy,O
a,O
damaged,O
copy,O
.,O
#,O
8,O
.,O
Tinker,B-SORCERY
Tinker,B-SORCERY
’,O
s,O
a,O
classic,O
example,O
of,O
a,O
cost,O
and,O
effect,O
not,O
quite,O
lining,O
up,O
.,O
Sacrificing,O
an,O
artifact,O
is,O
trivially,O
easy,O
",",O
and,O
the,O
reward,O
is,O
bringing,O
any,O
artifact,O
from,O
your,O
library,O
straight,O
into,O
play,O
.,O
It,O
’,O
s,O
like,O
bringing,O
a,O
roll,O
of,O
quarters,O
to,O
a,O
restaurant,O
and,O
they,O
just,O
give,O
you,O
the,O
entire,O
building,O
in,O
exchange,O
.,O
It,O
’,O
s,O
restricted,O
in,O
Vintage,O
and,O
banned,O
everywhere,O
else,O
but,O
personalized,O
Cube,O
formats,O
.,O
#,O
7,O
.,O
Mind,B-SORCERY
Twist,I-SORCERY
Wouldn,O
’,O
t,O
it,O
be,O
really,O
cool,O
if,O
one,O
player,O
just,O
didn,O
’,O
t,O
start,O
with,O
any,O
cards,O
in,O
their,O
hand,O
?,O
That,O
’,O
s,O
what,O
it,O
feels,O
like,O
when,O
someone,O
Mind,B-SORCERY
Twist,I-SORCERY
s,O
you,O
.,O
Early,O
Magic,O
had,O
so,O
many,O
miserable,O
cards,O
like,O
this,O
",",O
it,O
’,O
s,O
a,O
wonder,O
we,O
’,O
re,O
even,O
here,O
talking,O
about,O
it,O
.,O
#,O
6,O
.,O
Reanimate,B-SORCERY
“,O
Back,O
in,O
my,O
day,O
we,O
only,O
paid,O
1,O
mana,O
to,O
Reanimate,B-SORCERY
a,O
creature.,O
”,O
Alright,O
grandma,O
.,O
Let,O
’,O
s,O
get,O
you,O
to,O
bed,O
.,O
It,O
’,O
s,O
the,O
same,O
Tinker,B-SORCERY
design,O
issue,O
",",O
where,O
the,O
cost,O
isn,O
’,O
t,O
appropriate,O
for,O
the,O
reward,O
you,O
get,O
.,O
The,O
unholy,O
glory,O
of,O
Reanimate,B-SORCERY
is,O
that,O
it,O
’,O
s,O
fine,O
even,O
without,O
set-up,O
.,O
You,O
can,O
find,O
pockets,O
where,O
you,O
can,O
return,O
something,O
good,O
without,O
having,O
to,O
actively,O
fill,O
your,O
graveyard,O
.,O
#,O
5,O
.,O
Balance,B-SORCERY
Balance,B-SORCERY
is,O
aptly,O
named,O
in,O
function,O
but,O
completely,O
misleading,O
in,O
practice,O
.,O
It,O
’,O
s,O
supposed,O
to,O
equalize,O
the,O
game,O
",",O
but,O
it,O
’,O
s,O
so,O
easy,O
to,O
break,O
parity,O
with,O
artifact,O
mana,O
