Token,IOB2
Thraben,I-CREATURE
is,O
among,O
Magic,O
’,O
s,O
best-designed,O
creatures,O
.,O
The,O
tax,O
makes,O
it,O
good,O
against,O
spell-focused,O
decks,O
",",O
while,O
first,O
strike,O
gives,O
it,O
legs,O
against,O
opposing,O
creature,O
strategies,O
.,O
It,O
puts,O
a,O
decent,O
clock,O
on,O
the,O
opponent,O
while,O
slowing,O
them,O
down,O
",",O
but,O
neither,O
is,O
overly,O
stifling,O
.,O
It,O
’,O
s,O
an,O
amazingly,O
elegant,O
design,O
and,O
honestly,O
deserves,O
the,O
endless,O
alternative,O
arts,O
.,O
#,O
21,O
.,O
Orcish,B-CREATURE
Bowmasters,I-CREATURE
Orcish,B-CREATURE
Bowmasters,I-CREATURE
is,O
one,O
of,O
the,O
newest,O
boogeymen,O
on,O
the,O
block,O
",",O
designed,O
to,O
punish,O
opponents,O
trying,O
to,O
draw,O
a,O
billion,O
cards,O
with,O
equally,O
busted,O
effects,O
like,O
The,B-ARTIFACT
One,I-ARTIFACT
Ring,I-ARTIFACT
and,O
Up,B-ENCHANTMENT
the,I-ENCHANTMENT
Beanstalk,I-ENCHANTMENT
.,O
This,O
orc,O
archer,O
’,O
s,O
a,O
clock,O
",",O
and,O
it,O
’,O
s,O
the,O
perfect,O
answer,O
to,O
creatures,O
like,O
Esper,B-CREATURE
Sentinel,I-CREATURE
",",O
Birds,B-CREATURE
of,I-CREATURE
Paradise,I-CREATURE
",",O
and,O
Ragavan,B-CREATURE
",",I-CREATURE
Nimble,I-CREATURE
Pilferer,I-CREATURE
.,O
It,O
’,O
s,O
also,O
fun,O
to,O
play,O
on,O
turn,O
2,O
and,O
follow,O
up,O
with,O
Timetwister,B-SORCERY
in,O
Cube,O
or,O
Commander,O
.,O
#,O
20,O
.,O
Hogaak,B-CREATURE
",",I-CREATURE
Arisen,I-CREATURE
Necropolis,I-CREATURE
Who,O
could,O
forget,O
the,O
release,O
of,O
the,O
originalModern,O
Horizons,O
that,O
introduced,O
the,O
world,O
to,O
the,O
Gaak,O
and,O
indicated,O
that,O
every,O
Horizons,O
set,O
would,O
shake,O
the,O
hell,O
out,O
of,O
Modern,O
?,O
Hogaak,B-CREATURE
",",I-CREATURE
Arisen,I-CREATURE
Necropolis,I-CREATURE
earned,O
its,O
spot,O
on,O
the,O
list,O
for,O
its,O
brief,O
notoriety,O
following,O
MH1,O
’,O
s,O
release,O
",",O
where,O
it,O
held,O
Modern,O
in,O
a,O
stranglehold,O
.,O
Even,O
as,O
Faithless,B-SORCERY
Looting,I-SORCERY
caught,O
a,O
ban,O
and,O
desperate,O
players,O
began,O
maindecking,O
Leyline,B-ENCHANTMENT
of,I-ENCHANTMENT
the,I-ENCHANTMENT
Void,I-ENCHANTMENT
",",O
the,O
Gaak,O
proved,O
too,O
strong,O
and,O
caught,O
the,O
banhammer,O
itself,O
.,O
#,O
19,O
.,O
Fury,B-CREATURE
Pitch,I-CREATURE
cards,O
like,O
Solitude,B-CREATURE
and,O
Force,B-INSTANT
of,I-INSTANT
Will,I-INSTANT
are,O
primarily,O
balanced,O
by,O
being,O
card,O
disadvantage,O
.,O
If,O
you,O
pay,O
no,O
mana,O
",",O
you,O
’,O
re,O
trading,O
two,O
resources,O
for,O
one,O
of,O
your,O
opponent,O
's,O
.,O
Fury,B-CREATURE
",",O
the,O
(,O
former,O
),O
scourge,O
of,O
Modern,O
",",O
completely,O
ignores,O
this,O
",",O
often,O
being,O
card-neutral,O
by,O
killing,O
two,O
creatures,O
or,O
even,O
becoming,O
card,O
advantage,O
as,O
a,O
Plague,B-SORCERY
Wind,I-SORCERY
that,O
also,O
wins,O
because,O
it,O
’,O
s,O
a,O
powerful,O
double,O
striker,O
.,O
#,O
18,O
.,O
Grief,B-CREATURE
Grief,B-CREATURE
is,O
the,O
centerpiece,O
of,O
Scam,O
decks,O
that,O
began,O
in,O
Modern,O
but,O
have,O
also,O
found,O
their,O
way,O
to,O
Legacy,O
.,O
While,O
pitching,O
this,O
and,O
immediately,O
returning,O
it,O
to,O
play,O
with,O
Reanimate,B-SORCERY
or,O
Not,B-INSTANT
Dead,I-INSTANT
After,I-INSTANT
All,I-INSTANT
is,O
backbreaking,O
",",O
Grief,B-CREATURE
is,O
also,O
just,O
a,O
strong,O
card,O
on,O
its,O
own,O
.,O
A,O
reasonable,O
threat,O
that,O
discards,O
a,O
card,O
and,O
can,O
be,O
pitch-cast,O
in,O
an,O
emergency,O
to,O
stop,O
your,O
opponent,O
from,O
comboing,O
off,O
does,O
a,O
lot,O
of,O
work,O
.,O
#,O
17,O
.,O
Ocelot,B-CREATURE
Pride,I-CREATURE
+,O
Guide,B-CREATURE
of,I-CREATURE
Souls,I-CREATURE
Maybe,O
a,O
little,O
weird,O
to,O
lump,O
these,O
two,O
together,O
",",O
but,O
Guide,B-CREATURE
of,I-CREATURE
Souls,I-CREATURE
and,O
Ocelot,B-CREATURE
Pride,I-CREATURE
show,O
up,O
in,O
the,O
same,O
decks,O
at,O
an,O
alarming,O
rate,O
.,O
Together,O
with,O
Ajani,B-CREATURE
",",I-CREATURE
Nacatl,I-CREATURE
Pariah,I-CREATURE
",",O
these,O
form,O
the,O
trifecta,O
of,O
absolutely,O
unfair,O
cheap,O
white,O
creatures,O
from,O
Modern,O
Horizons,O
3,O
(,O
honorable,O
shoutout,O
to,O
Phelia,B-CREATURE
",",I-CREATURE
Exuberant,I-CREATURE
Shepherd,O
),O
.,O
Guide,O
looks,O
like,O
an,O
energy,O
card,O
",",O
and,O
it,O
is,O
",",O
but,O
it,O
’,O
s,O
also,O
just,O
a,O
Soul,O
Sister,O
that,O
dumps,O
a,O
bunch,O
of,O
extra,O
evasive,O
power,O
into,O
play,O
for,O
free,O
after,O
a,O
few,O
turns,O
.,O
And,O
Ocelot,B-CREATURE
Pride,I-CREATURE
is,O
a,O
1-mana,O
token,O
doubler,O
for,O
some,O
reason,O
?,O
It,O
really,O
didn,O
’,O
t,O
take,O
long,O
for,O
these,O
turn-1,O
plays,O
to,O
take,O
over,O
Modern,O
after,O
their,O
release,O
.,O
#,O
16,O
.,O
Urza,B-CREATURE
",",I-CREATURE
Lord,I-CREATURE
High,I-CREATURE
Artificer,I-CREATURE
A,O
great,O
hint,O
to,O
the,O
most,O
busted,O
cards,O
in,O
Magic,O
lies,O
within,O
the,O
Power,O
Nine,O
.,O
There,O
’,O
s,O
a,O
reason,O
all,O
nine,O
cards,O
are,O
artifacts,O
or,O
blue,O
spells,O
;,O
that,O
’,O
s,O
as,O
busted,O
as,O
it,O
gets,O
.,O
Urza,B-CREATURE
",",I-CREATURE
Lord,I-CREATURE
High,I-CREATURE
Artificer,I-CREATURE
",",O
one,O
of,O
the,O
best,O
artifact,O
commanders,O
",",O
is,O
a,O
blue,O
card,O
that,O
loves,O
artifacts,O
",",O
so,O
you,O
know,O
it,O
's,O
broken,O
.,O
The,O
Construct,B-CREATURE
token,O
is,O
a,O
nasty,O
threat,O
",",O
Urza,O
generates,O
a,O
bunch,O
of,O
mana,O
and,O
can,O
be,O
an,O
infinite,O
mana,O
outlet,O
or,O
just,O
a,O
mana,O
sink,O
to,O
keep,O
the,O
gas,O
flowing,O
",",O
and,O
we,O
can,O
’,O
t,O
ignore,O
the,O
synergy,O
with,O
Winter,B-ARTIFACT
Orb,I-ARTIFACT
.,O
#,O
15,O
.,O
Atraxa,B-CREATURE
",",I-CREATURE
Praetors,I-CREATURE
’,I-CREATURE
Voice,I-CREATURE
Atraxa,B-CREATURE
",",I-CREATURE
Praetors,I-CREATURE
',I-CREATURE
Voice,I-CREATURE
is,O
here,O
as,O
a,O
nod,O
to,O
EDH,O
",",O
as,O
one,O
of,O
the,O
most,O
popular,O
commanders,O
according,O
to,O
sites,O
like,O
EDHREC,O
.,O
This,O
version,O
of,O
Atraxa,O
lets,O
you,O
play,O
plenty,O
of,O
colors,O
to,O
do,O
different,O
stuff,O
",",O
and,O
it,O
gives,O
you,O
a,O
free,O
proliferate,O
every,O
turn,O
.,O
This,O
goes,O
so,O
well,O
with,O
1,O
and,O
1,O
counters,O
",",O
planeswalkers,O
",",O
artifact,O
charge,O
counters,O
",",O
infect,O
/,O
poison,O
…,O
the,O
list,O
continues,O
.,O
Plus,O
",",O
it,O
’,O
s,O
a,O
very,O
solid,O
4-Apr,O
creature,O
with,O
many,O
relevant,O
abilities,O
on,O
its,O
own,O
.,O
#,O
14,O
.,O
Ajani,B-CREATURE
",",I-CREATURE
Nacatl,I-CREATURE
Pariah,I-CREATURE
/,O
Ajani,B-PLANESWALKER
",",I-PLANESWALKER
Nacatl,I-PLANESWALKER
Avenger,I-PLANESWALKER
Ajani,B-CREATURE
",",I-CREATURE
Nacatl,I-CREATURE
Pariah,I-CREATURE
is,O
already,O
super,O
pushed,O
as,O
a,O
1-Feb,O
that,O
enters,O
the,O
battlefield,O
with,O
a,O
free,O
2-Jan,O
cat,O
creature,O
.,O
It,O
fits,O
go-wide,O
decks,O
",",O
blink,O
decks,O
",",O
cat,O
typal,O
decks,O
",",O
and,O
the,O
like,O
just,O
with,O
this,O
ability,O
.,O
The,O
thing,O
is,O
",",O
if,O
any,O
of,O
your,O
other,O
cats,O
die,O
",",O
you,O
’,O
ll,O
transform,O
this,O
card,O
into,O
a,O
mighty,O
planeswalker,O
",",O
so,O
it,O
gives,O
all,O
your,O
other,O
cats,O
life,O
insurance,O
.,O
Ajani,B-PLANESWALKER
",",I-PLANESWALKER
Nacatl,I-PLANESWALKER
Avenger,I-PLANESWALKER
is,O
a,O
powerful,O
flipwalker,O
that,O
allows,O
you,O
to,O
play,O
other,O
copies,O
of,O
Ajani,B-CREATURE
",",I-CREATURE
Nacatl,I-CREATURE
Pariah,I-CREATURE
",",O
getting,O
around,O
the,O
legendary,O
downside,O
nicely,O
.,O
#,O
13,O
.,O
Archon,B-CREATURE
of,I-CREATURE
Cruelty,I-CREATURE
One,O
of,O
the,O
best,O
black,O
ETB,O
cards,O
",",O
Archon,B-CREATURE
of,I-CREATURE
Cruelty,I-CREATURE
has,O
become,O
one,O
of,O
the,O
best,O
creatures,O
to,O
cheat,O
into,O
play,O
.,O
It,O
has,O
an,O
incredible,O
impact,O
as,O
soon,O
as,O
it,O
comes,O
into,O
play,O
",",O
generating,O
card,O
advantage,O
by,O
drawing,O
a,O
card,O
while,O
making,O
your,O
opponent,O
discard,O
and,O
stopping,O
them,O
from,O
developing,O
a,O
board,O
if,O
you,O
cheat,O
it,O
out,O
fast,O
enough,O
.,O
This,O
has,O
made,O
it,O
the,O
weapon,O
of,O
choice,O
for,O
Modern,O
Creativity,O
and,O
a,O
powerful,O
tool,O
for,O
various,O
Legacy,O
decks,O
whose,O
general,O
gameplan,O
is,O
a,O
big,O
creature,O
on,O
turn,O
2,O
.,O
#,O
12,O
.,O
Phlage,B-CREATURE
",",I-CREATURE
Titan,I-CREATURE
of,I-CREATURE
Fire,I-CREATURE
’,I-CREATURE
s,I-CREATURE
Fury,I-CREATURE
Phlage,B-CREATURE
",",I-CREATURE
Titan,I-CREATURE
of,I-CREATURE
Fire,I-CREATURE
's,I-CREATURE
Fury,I-CREATURE
",",O
like,O
Uro,B-CREATURE
",",I-CREATURE
Titan,I-CREATURE
of,I-CREATURE
Nature,I-CREATURE
's,I-CREATURE
Wrath,I-CREATURE
",",O
shows,O
that,O
this,O
titan,O
design,O
is,O
very,O
strong,O
.,O
Getting,O
a,O
spell-like,O
effect,O
when,O
the,O
card,O
hits,O
the,O
board,O
is,O
already,O
good,O
",",O
but,O
this,O
Boros,O
card,O
is,O
inevitable,O
",",O
as,O
you,O
’,O
ll,O
escape,O
it,O
at,O
some,O
point,O
.,O
From,O
there,O
",",O
your,O
opponent,O
will,O
have,O
to,O
deal,O
with,O
a,O
6-Jun,O
creature,O
that,O
spawns,O
Lightning,B-INSTANT
Helix,I-INSTANT
es,O
.,O
Plus,O
",",O
red,O
decks,O
have,O
plenty,O
of,O
ways,O
to,O
give,O
it,O
haste,O
",",O
so,O
you,O
can,O
escape,O
it,O
",",O
drain,O
3,O
",",O
attack,O
for,O
6,O
",",O
and,O
drain,O
3,O
more,O
to,O
deal,O
12,O
damage,O
total,O
.,O
That,O
’,O
s,O
not,O
bad,O
for,O
4,O
mana,O
.,O
#,O
11,O
.,O
Solitude,B-CREATURE
It,O
turns,O
out,O
that,O
tacking,O
Swords,B-INSTANT
to,I-INSTANT
Plowshares,I-INSTANT
onto,O
a,O
creature,O
with,O
flash,O
that,O
costs,O
no,O
mana,O
is,O
good,O
.,O
Solitude,B-CREATURE
",",O
one,O
of,O
Magic,O
's,O
best,O
lifelink,O
creatures,O
",",O
doesn,O
’,O
t,O
scam,O
as,O
hard,O
as,O
Grief,B-CREATURE
",",O
but,O
this,O
is,O
still,O
an,O
amazing,O
creature,O
that,O
swings,O
games,O
in,O
your,O
favor,O
for,O
no,O
mana,O
investment,O
.,O
#,O
10,O
.,O
Uro,B-CREATURE
",",I-CREATURE
Titan,I-CREATURE
of,I-CREATURE
Nature,I-CREATURE
’,I-CREATURE
s,I-CREATURE
Wrath,I-CREATURE
You,O
don,O
’,O
t,O
see,O
Uro,O
",",O
Titan,O
of,O
Nature,O
's,O
Wrath,O
around,O
often,O
enough,O
to,O
think,O
it,O
’,O
s,O
busted,O
",",O
but,O
that,O
’,O
s,O
just,O
because,O
it,O
’,O
s,O
been,O
banned,O
in,O
practically,O
every,O
format,O
but,O
Cube,O
and,O
Commander,O
.,O
Uro,O
",",O
the,O
best,O
giant,O
in,O
Magic,O
",",O
does,O
all,O
the,O
strong,O
things,O
:,O
drawing,O
cards,O
and,O
making,O
land,O
drops,O
.,O
A,O
relatively,O
cheap,O
",",O
resilient,O
threat,O
that,O
provides,O
mana,O
and,O
card,O
advantage,O
makes,O
for,O
a,O
busted,O
creature,O
.,O
#,O
9,O
.,O
Vivi,B-CREATURE
Ornitier,I-CREATURE
Vivi,B-CREATURE
Ornitier,I-CREATURE
is,O
to,O
Final,O
Fantasy,O
what,O
Orcish,B-CREATURE
Bowmasters,I-CREATURE
was,O
to,O
Lord,O
of,O
the,O
Rings,O
:,O
the,O
most,O
obviously,O
overpowered,O
creature,O
in,O
a,O
Universes,O
Beyond,O
set,O
",",O
so,O
strong,O
that,O
it,O
feels,O
like,O
no,O
internal,O
testing,O
really,O
happened,O
with,O
the,O
card,O
.,O
Vivi,O
being,O
its,O
own,O
self-contained,O
wincon,O
via,O
ping,O
damage,O
while,O
also,O
generating,O
ungodly,O
amounts,O
of,O
mana,O
for,O
a,O
color,O
pair,O
that,O
shouldn,O
’,O
t,O
be,O
able,O
to,O
do,O
that,O
combine,O
to,O
make,O
one,O
of,O
Izzet,O
’,O
s,O
best,O
ever,O
Magic,O
cards,O
.,O
#,O
8,O
.,O
Thassa,B-CREATURE
’,I-CREATURE
s,I-CREATURE
Oracle,O
One,O
of,O
the,O
best,O
blue,O
creatures,O
",",O
and,O
specifically,O
one,O
of,O
blue,O
's,O
best,O
ETB,O
cards,O
and,O
the,O
key,O
to,O
many,O
combos,O
",",O
Thassa,B-CREATURE
's,I-CREATURE
Oracle,I-CREATURE
has,O
especially,O
impacted,O
cEDH,O
.,O
This,O
better,O
edition,O
Laboratory,B-CREATURE
Maniac,I-CREATURE
can,O
win,O
on,O
the,O
spot,O
with,O
Demonic,B-INSTANT
Consultation,I-INSTANT
or,O
Tainted,B-INSTANT
Pact,I-INSTANT
.,O
Don,O
’,O
t,O
mistake,O
this,O
for,O
an,O
EDH,O
exclusive,O
;,O
Oracle,O
was,O
a,O
key,O
component,O
of,O
the,O
Inverter,B-CREATURE
of,I-CREATURE
Truth,I-CREATURE
decks,O
in,O
Pioneer,O
and,O
has,O
given,O
some,O
niche,O
combo,O
decks,O
in,O
older,O
formats,O
new,O
life,O
.,O
#,O
7,O
.,O
Birds,B-CREATURE
of,I-CREATURE
Paradise,I-CREATURE
“,O
Bolt,O
the,O
Bird,O
”,O
is,O
one,O
of,O
the,O
game,O
’,O
s,O
oldest,O
heuristics,O
",",O
and,O
it,O
’,O
s,O
as,O
relevant,O
today,O
as,O
it,O
was,O
30,O
years,O
ago,O
.,O
Birds,B-CREATURE
of,I-CREATURE
Paradise,I-CREATURE
is,O
the,O
best,O
mana,O
dork,O
",",O
unless,O
you,O
’,O
re,O
playing,O
exactly,O
elves,O
.,O
Even,O
as,O
the,O
speed,O
of,O
some,O
formats,O
hampers,O
its,O
power,O
",",O
the,O
Bird,O
is,O
a,O
notable,O
piece,O
of,O
Magic,O
history,O
and,O
a,O
boon,O
to,O
many,O
creature,O
decks,O
.,O
#,O
6,O
.,O
Emrakul,B-CREATURE
",",I-CREATURE
the,I-CREATURE
Aeons,I-CREATURE
Torn,I-CREATURE
Emrakul,B-CREATURE
",",I-CREATURE
the,I-CREATURE
Aeons,I-CREATURE
Torn,I-CREATURE
",",O
the,O
best,O
Eldrazi,O
card,O
",",O
is,O
also,O
pretty,O
much,O
the,O
best,O
creature,O
ever,O
printed,O
to,O
put,O
into,O
play,O
with,O
cards,O
like,O
Sneak,B-ENCHANTMENT
Attack,I-ENCHANTMENT
and,O
Show,B-SORCERY
and,I-SORCERY
Tell,I-SORCERY
.,O
WotC,O
ensured,O
every,O
one,O
of,O
the,O
15,O
mana,O
you,O
need,O
to,O
invest,O
in,O
this,O
creature,O
was,O
worth,O
it,O
without,O
considering,O
that,O
nobody,O
would,O
ever,O
pay,O
the,O
actual,O
mana,O
cost,O
.,O
#,O
5,O
.,O
Stoneforge,B-CREATURE
Mystic,I-CREATURE
Stoneforge,B-CREATURE
Mystic,I-CREATURE
was,O
thrown,O
on,O
the,O
Modern,O
ban,O
list,O
at,O
the,O
format,O
’,O
s,O
inception,O
",",O
primarily,O
to,O
avoid,O
reliving,O
the,O
reign,O
of,O
Cawblade,O
.,O
It,O
came,O
off,O
many,O
years,O
later,O
and,O
has,O
had,O
a,O
positive,O
impact,O
on,O
the,O
format,O
.,O
But,O
the,O
Mystic,B-CREATURE
’,I-CREATURE
s,I-CREATURE
impact,O
goes,O
well,O
beyond,O
Modern,O
;,O
it,O
’,O
s,O
a,O
fantastic,O
Cube,O
card,O
and,O
a,O
staple,O
of,O
Legacy,O
Death,O
and,O
Taxes,O
lists,O
that,O
use,O
it,O
to,O
find,O
some,O
of,O
the,O
strongest,O
equipment,O
in,O
the,O
game,O
.,O
#,O
4,O
.,O
Deathrite,B-CREATURE
Shaman,I-CREATURE
Everybody,O
lost,O
their,O
minds,O
over,O
Wrenn,B-PLANESWALKER
and,I-PLANESWALKER
Six,I-PLANESWALKER
as,O
a,O
2-mana,O
planeswalker,O
",",O
but,O
the,O
game,O
has,O
secretly,O
had,O
a,O
1-mana,O
planeswalker,O
the,O
entire,O
time,O
in,O
Deathrite,B-CREATURE
Shaman,I-CREATURE
.,O
It,O
's,O
a,O
great,O
mana,O
dork,O
in,O
Eternal,O
formats,O
filled,O
with,O
fetch,O
lands,O
",",O
but,O
the,O
activated,O
abilities,O
are,O
also,O
incredibly,O
powerful,O
.,O
A,O
1-mana,O
creature,O
that,O
ramps,O
you,O
and,O
fixes,O
your,O
mana,O
is,O
excellent,O
",",O
but,O
one,O
that,O
also,O
gains,O
a,O
bit,O
of,O
life,O
or,O
drains,O
your,O
opponent,O
?,O
This,O
Golgari,O
card,O
‘,O
s,O
busted,O
.,O
#,O
3,O
.,O
Lurrus,B-CREATURE
of,I-CREATURE
the,I-CREATURE
Dream-Den,I-CREATURE
Lurrus,B-CREATURE
of,I-CREATURE
the,I-CREATURE
Dream-Den,I-CREATURE
is,O
one,O
of,O
my,O
favorite,O
cards,O
to,O
build,O
around,O
in,O
the,O
Vintage,O
Cube,O
.,O
That,O
’,O
s,O
also,O
the,O
only,O
place,O
you,O
can,O
play,O
it,O
since,O
this,O
nightmare,O
has,O
been,O
banned,O
virtually,O
everywhere,O
.,O
Even,O
after,O
the,O
companion,O
mechanic,O
got,O
rebalanced,O
",",O
Lurrus,B-CREATURE
proved,O
too,O
powerful,O
for,O
most,O
formats,O
that,O
could,O
easily,O
match,O
its,O
deckbuilding,O
requirement,O
and,O
turn,O
it,O
into,O
a,O
grindy,O
value,O
engine,O
.,O
#,O
2,O
.,O
Nadu,B-CREATURE
",",I-CREATURE
Winged,I-CREATURE
Wisdom,I-CREATURE
A,O
last-minute,O
change,O
to,O
Nadu,B-CREATURE
",",I-CREATURE
Winged,I-CREATURE
Wisdom,I-CREATURE
that,O
attempted,O
to,O
make,O
it,O
more,O
appealing,O
in,O
Commander,O
instead,O
created,O
one,O
of,O
the,O
most,O
outlandish,O
creatures,O
of,O
all,O
time,O
.,O
It,O
just,O
turned,O
every,O
knob,O
up,O
as,O
high,O
as,O
it,O
could,O
.,O
Twice,O
per,O
turn,O
per,O
creature,O
on,O
any,O
target,O
from,O
any,O
player,O
",",O
and,O
the,O
lands,O
it,O
flipped,O
come,O
into,O
play,O
untapped,O
.,O
It,O
was,O
broken,O
before,O
it,O
hit,O
players,O
’,O
hands,O
",",O
and,O
it,O
only,O
stayed,O
there,O
long,O
enough,O
to,O
ruin,O
a,O
few,O
tournaments,O
.,O
#,O
1,O
.,O
Colossal,B-CREATURE
Dreadmaw,I-CREATURE
Colossal,B-CREATURE
Dreadmaw,I-CREATURE
may,O
seem,O
like,O
an,O
odd,O
choice,O
to,O
top,O
this,O
list,O
but,O
bare,O
with,O
me,O
.,O
There,O
’,O
s,O
more,O
than,O
raw,O
power,O
that,O
goes,O
into,O
designing,O
creatures,O
.,O
You,O
could,O
argue,O
that,O
this,O
slot,O
belongs,O
to,O
something,O
like,O
Magic,O
's,O
best,O
pirate,O
Ragavan,B-CREATURE
",",I-CREATURE
Nimble,I-CREATURE
Pilferer,I-CREATURE
(,O
it,O
does,O
),O
",",O
but,O
Dreadmaw,B-CREATURE
is,O
a,O
triumph,O
beyond,O
power,O
level,O
.,O
Colossal,B-CREATURE
Dreadmaw,I-CREATURE
is,O
the,O
perfect,O
Draft,O
common,O
.,O
Sure,O
",",O
Ragavan,B-CREATURE
wins,O
the,O
game,O
if,O
it,O
goes,O
unanswered,O
and,O
applies,O
that,O
oppressive,O
pressure,O
on,O
turn,O
1,O
",",O
but,O
Dreadmaw,B-CREATURE
mops,O
up,O
games,O
of,O
Limited,O
.,O
You,O
can,O
have,O
as,O
many,O
of,O
these,O
in,O
play,O
as,O
you,O
want,O
since,O
it,O
doesn,O
’,O
t,O
have,O
that,O
pesky,O
legendary,O
supertype,O
.,O
How,O
many,O
opponents,O
can,O
handle,O
two,O
or,O
three,O
copies,O
of,O
this,O
card,O
?,O
Dreadmaw,B-CREATURE
also,O
functions,O
as,O
a,O
beautiful,O
expression,O
of,O
green,O
’,O
s,O
color,O
identity,O
.,O
A,O
6-mana,O
6-Jun,O
with,O
trample,O
strikes,O
the,O
perfect,O
balance,O
of,O
a,O
powerful,O
threat,O
that,O
’,O
s,O
efficient,O
regarding,O
its,O
mana,O
cost,O
.,O
Meanwhile,O
",",O
Ragavan,B-CREATURE
provides,O
such,O
an,O
insane,O
amount,O
of,O
card,O
advantage,O
",",O
mana,O
fixing,O
",",O
and,O
ramp,O
for,O
1,O
mana,O
(,O
or,O
2,O
",",O
if,O
you,O
’,O
d,O
like,O
to,O
ignore,O
summoning,O
sickness,O
and,O
dodge,O
sorcery,O
speed,O
removal,O
),O
",",O
replacing,O
the,O
Dreadmaw,B-CREATURE
’,O
s,O
elegance,O
with,O
blunt,O
force,O
–,O
which,O
does,O
sound,O
kind,O
of,O
red,O
",",O
so,O
Ragavan,B-CREATURE
has,O
that,O
going,O
for,O
it,O
.,O
Best,O
Creature,O
Payoffs,O
You,O
don,O
’,O
t,O
often,O
need,O
payoffs,O
to,O
make,O
it,O
worth,O
playing,O
creatures,O
",",O
since,O
they,O
’,O
re,O
often,O
the,O
way,O
you,O
’,O
re,O
trying,O
to,O
win,O
the,O
game,O
already,O
.,O
But,O
you,O
can,O
go,O
deeper,O
on,O
creature,O
strategies,O
than,O
simply,O
playing,O
them,O
and,O
using,O
them,O
in,O
combat,O
.,O
Look,O
for,O
payoffs,O
that,O
trigger,O
when,O
your,O
cast,O
creatures,O
or,O
when,O
they,O
enter,O
.,O
Beast,B-CREATURE
Whisperer,I-CREATURE
and,O
Glimpse,B-CREATURE
of,I-CREATURE
Nature,I-CREATURE
cover,O
the,O
casting,O
payoffs,O
",",O
while,O
alliance,O
permanents,O
and,O
other,O
creaturefall,O
cards,O
trigger,O
when,O
they,O
enter,O
(,O
Gala,B-CREATURE
Greeters,I-CREATURE
",",O
The,B-ARTIFACT
Great,I-ARTIFACT
Henge,I-ARTIFACT
",",O
etc.,O
),O
.,O
Sacrifice,O
decks,O
tend,O
to,O
be,O
creature-heavy,O
as,O
well,O
.,O
Disposable,O
creatures,O
that,O
either,O
recur,O
themselves,O
or,O
produce,O
sacrificial,O
fodder,O
are,O
perfect,O
here,O
.,O
Think,O
things,O
like,O
Reassembling,B-CREATURE
Skeleton,I-CREATURE
or,O
Doomed,B-CREATURE
Traveler,I-CREATURE
.,O
The,O
payoffs,O
also,O
tend,O
to,O
be,O
creatures,O
",",O
like,O
Blood,B-CREATURE
Artist,I-CREATURE
and,O
such,O
.,O
Creatures,O
are,O
also,O
the,O
conduit,O
by,O
which,O
auras,O
",",O
equipment,O
",",O
and,O
pump,O
spells,O
work,O
.,O
No,O
creatures,O
",",O
no,O
use,O
for,O
most,O
of,O
those,O
other,O
permanents,O
types,O
.,O
Look,O
for,O
creatures,O
that,O
complement,O
those,O
strategies,O
(,O
Aura,B-CREATURE
Gnarlid,I-CREATURE
in,O
an,O
auras,O
deck,O
",",O
for,O
example,O
),O
.,O
Wrap,O
Up,O
Lurrus,B-CREATURE
of,I-CREATURE
the,I-CREATURE
Dream-Den,I-CREATURE
Illustration,O
by,O
Slawomir,O
Maniak,O
Creatures,O
have,O
one,O
of,O
the,O
longest,O
histories,O
in,O
Magic,O
and,O
are,O
arguably,O
the,O
most,O
important,O
card,O
type,O
in,O
the,O
game,O
.,O
This,O
is,O
especially,O
TRUE,O
for,O
those,O
who,O
love,O
Limited,O
and,O
Standard,O
",",O
two,O
formats,O
defined,O
by,O
their,O
creatures,O
.,O
With,O
such,O
importance,O
to,O
the,O
game,O
",",O
there,O
are,O
tons,O
of,O
great,O
creatures,O
everybody,O
can,O
enjoy,O
playing,O
.,O
What,O
’,O
s,O
your,O
favorite,O
creature,O
?,O
Can,O
you,O
play,O
it,O
in,O
your,O
favorite,O
format,O
?,O
Let,O
me,O
know,O
in,O
the,O
comments,O
or,O
on,O
the,O
Draftsim,O
Discord,O
!,O
Stay,O
safe,O
",",O
and,O
curve,O
out,O
!,O
A.L,O
.,O
Walser,O
Related,O
Posts,O
The,O
16,O
Best,O
Starter,O
Decks,O
Ranked,O
and,O
How,O
to,O
Upgrade,O
Them,O
Infinite,O
Combos,O
in,O
MTG,O
:,O
40,O
Awesome,O
Combos,O
to,O
Try,O
The,O
70,O
Best,O
Mana,O
Rocks,O
in,O
Magic,O
Ranked,O
